"","method","Nt","p0","p1","miss0","miss1"
"1188","FR",254,0.4,0.6,0.5,0.5
"1189","FR",82,0.6,0.9,0,0
"1190","FR",82,0.6,0.9,0,0.1
"1191","FR",82,0.6,0.9,0,0.2
"1192","FR",82,0.6,0.9,0,0.3
"1193","FR",82,0.6,0.9,0,0.4
"1194","FR",82,0.6,0.9,0,0.5
"1195","FR",82,0.6,0.9,0.1,0
"1196","FR",82,0.6,0.9,0.1,0.1
"1197","FR",82,0.6,0.9,0.1,0.2
"1198","FR",82,0.6,0.9,0.1,0.3
"1199","FR",82,0.6,0.9,0.1,0.4
"1200","FR",82,0.6,0.9,0.1,0.5
"1201","FR",82,0.6,0.9,0.2,0
"1202","FR",82,0.6,0.9,0.2,0.1
"1203","FR",82,0.6,0.9,0.2,0.2
"1204","FR",82,0.6,0.9,0.2,0.3
"1205","FR",82,0.6,0.9,0.2,0.4
"1206","FR",82,0.6,0.9,0.2,0.5
"1207","FR",82,0.6,0.9,0.3,0
"1208","FR",82,0.6,0.9,0.3,0.1
"1209","FR",82,0.6,0.9,0.3,0.2
"1210","FR",82,0.6,0.9,0.3,0.3
"1211","FR",82,0.6,0.9,0.3,0.4
"1212","FR",82,0.6,0.9,0.3,0.5
"1213","FR",82,0.6,0.9,0.4,0
"1214","FR",82,0.6,0.9,0.4,0.1
"1215","FR",82,0.6,0.9,0.4,0.2
"1216","FR",82,0.6,0.9,0.4,0.3
"1217","FR",82,0.6,0.9,0.4,0.4
"1218","FR",82,0.6,0.9,0.4,0.5
"1219","FR",82,0.6,0.9,0.5,0
"1220","FR",82,0.6,0.9,0.5,0.1
"1221","FR",82,0.6,0.9,0.5,0.2
"1222","FR",82,0.6,0.9,0.5,0.3
"1223","FR",82,0.6,0.9,0.5,0.4
"1224","FR",82,0.6,0.9,0.5,0.5
"1225","FR",162,0.7,0.9,0,0
"1226","FR",162,0.7,0.9,0,0.1
"1227","FR",162,0.7,0.9,0,0.2
"1228","FR",162,0.7,0.9,0,0.3
"1229","FR",162,0.7,0.9,0,0.4
"1230","FR",162,0.7,0.9,0,0.5
"1231","FR",162,0.7,0.9,0.1,0
"1232","FR",162,0.7,0.9,0.1,0.1
"1233","FR",162,0.7,0.9,0.1,0.2
"1234","FR",162,0.7,0.9,0.1,0.3
"1235","FR",162,0.7,0.9,0.1,0.4
"1236","FR",162,0.7,0.9,0.1,0.5
"1237","FR",162,0.7,0.9,0.2,0
"1238","FR",162,0.7,0.9,0.2,0.1
"1239","FR",162,0.7,0.9,0.2,0.2
"1240","FR",162,0.7,0.9,0.2,0.3
"1241","FR",162,0.7,0.9,0.2,0.4
"1242","FR",162,0.7,0.9,0.2,0.5
"1243","FR",162,0.7,0.9,0.3,0
"1244","FR",162,0.7,0.9,0.3,0.1
"1245","FR",162,0.7,0.9,0.3,0.2
"1246","FR",162,0.7,0.9,0.3,0.3
"1247","FR",162,0.7,0.9,0.3,0.4
"1248","FR",162,0.7,0.9,0.3,0.5
"1249","FR",162,0.7,0.9,0.4,0
"1250","FR",162,0.7,0.9,0.4,0.1
"1251","FR",162,0.7,0.9,0.4,0.2
"1252","FR",162,0.7,0.9,0.4,0.3
"1253","FR",162,0.7,0.9,0.4,0.4
"1254","FR",162,0.7,0.9,0.4,0.5
"1255","FR",162,0.7,0.9,0.5,0
"1256","FR",162,0.7,0.9,0.5,0.1
"1257","FR",162,0.7,0.9,0.5,0.2
"1258","FR",162,0.7,0.9,0.5,0.3
"1259","FR",162,0.7,0.9,0.5,0.4
"1260","FR",162,0.7,0.9,0.5,0.5
"1261","FR",526,0.8,0.9,0,0
"1262","FR",526,0.8,0.9,0,0.1
"1263","FR",526,0.8,0.9,0,0.2
"1264","FR",526,0.8,0.9,0,0.3
"1265","FR",526,0.8,0.9,0,0.4
"1266","FR",526,0.8,0.9,0,0.5
"1267","FR",526,0.8,0.9,0.1,0
"1268","FR",526,0.8,0.9,0.1,0.1
"1269","FR",526,0.8,0.9,0.1,0.2
"1270","FR",526,0.8,0.9,0.1,0.3
"1271","FR",526,0.8,0.9,0.1,0.4
"1272","FR",526,0.8,0.9,0.1,0.5
"1273","FR",526,0.8,0.9,0.2,0
"1274","FR",526,0.8,0.9,0.2,0.1
"1275","FR",526,0.8,0.9,0.2,0.2
"1276","FR",526,0.8,0.9,0.2,0.3
"1277","FR",526,0.8,0.9,0.2,0.4
"1278","FR",526,0.8,0.9,0.2,0.5
"1279","FR",526,0.8,0.9,0.3,0
"1280","FR",526,0.8,0.9,0.3,0.1
"1281","FR",526,0.8,0.9,0.3,0.2
"1282","FR",526,0.8,0.9,0.3,0.3
"1283","FR",526,0.8,0.9,0.3,0.4
"1284","FR",526,0.8,0.9,0.3,0.5
"1285","FR",526,0.8,0.9,0.4,0
"1286","FR",526,0.8,0.9,0.4,0.1
"1287","FR",526,0.8,0.9,0.4,0.2
"1288","FR",526,0.8,0.9,0.4,0.3
"1289","FR",526,0.8,0.9,0.4,0.4
"1290","FR",526,0.8,0.9,0.4,0.5
"1291","FR",526,0.8,0.9,0.5,0
"1292","FR",526,0.8,0.9,0.5,0.1
"1293","FR",526,0.8,0.9,0.5,0.2
"1294","FR",526,0.8,0.9,0.5,0.3
"1295","FR",526,0.8,0.9,0.5,0.4
"1296","FR",526,0.8,0.9,0.5,0.5
"1297","RTS",200,0.1,0.1,0,0
"1298","RTS",200,0.1,0.1,0,0.1
"1299","RTS",200,0.1,0.1,0,0.2
"1300","RTS",200,0.1,0.1,0,0.3
"1301","RTS",200,0.1,0.1,0,0.4
"1302","RTS",200,0.1,0.1,0,0.5
"1303","RTS",200,0.1,0.1,0.1,0
"1304","RTS",200,0.1,0.1,0.1,0.1
"1305","RTS",200,0.1,0.1,0.1,0.2
"1306","RTS",200,0.1,0.1,0.1,0.3
"1307","RTS",200,0.1,0.1,0.1,0.4
"1308","RTS",200,0.1,0.1,0.1,0.5
"1309","RTS",200,0.1,0.1,0.2,0
"1310","RTS",200,0.1,0.1,0.2,0.1
"1311","RTS",200,0.1,0.1,0.2,0.2
"1312","RTS",200,0.1,0.1,0.2,0.3
"1313","RTS",200,0.1,0.1,0.2,0.4
"1314","RTS",200,0.1,0.1,0.2,0.5
"1315","RTS",200,0.1,0.1,0.3,0
"1316","RTS",200,0.1,0.1,0.3,0.1
"1317","RTS",200,0.1,0.1,0.3,0.2
"1318","RTS",200,0.1,0.1,0.3,0.3
"1319","RTS",200,0.1,0.1,0.3,0.4
"1320","RTS",200,0.1,0.1,0.3,0.5
"1321","RTS",200,0.1,0.1,0.4,0
"1322","RTS",200,0.1,0.1,0.4,0.1
"1323","RTS",200,0.1,0.1,0.4,0.2
"1324","RTS",200,0.1,0.1,0.4,0.3
"1325","RTS",200,0.1,0.1,0.4,0.4
"1326","RTS",200,0.1,0.1,0.4,0.5
"1327","RTS",200,0.1,0.1,0.5,0
"1328","RTS",200,0.1,0.1,0.5,0.1
"1329","RTS",200,0.1,0.1,0.5,0.2
"1330","RTS",200,0.1,0.1,0.5,0.3
"1331","RTS",200,0.1,0.1,0.5,0.4
"1332","RTS",200,0.1,0.1,0.5,0.5
"1333","RTS",200,0.3,0.3,0,0
"1334","RTS",200,0.3,0.3,0,0.1
"1335","RTS",200,0.3,0.3,0,0.2
"1336","RTS",200,0.3,0.3,0,0.3
"1337","RTS",200,0.3,0.3,0,0.4
"1338","RTS",200,0.3,0.3,0,0.5
"1339","RTS",200,0.3,0.3,0.1,0
"1340","RTS",200,0.3,0.3,0.1,0.1
"1341","RTS",200,0.3,0.3,0.1,0.2
"1342","RTS",200,0.3,0.3,0.1,0.3
"1343","RTS",200,0.3,0.3,0.1,0.4
"1344","RTS",200,0.3,0.3,0.1,0.5
"1345","RTS",200,0.3,0.3,0.2,0
"1346","RTS",200,0.3,0.3,0.2,0.1
"1347","RTS",200,0.3,0.3,0.2,0.2
"1348","RTS",200,0.3,0.3,0.2,0.3
"1349","RTS",200,0.3,0.3,0.2,0.4
"1350","RTS",200,0.3,0.3,0.2,0.5
"1351","RTS",200,0.3,0.3,0.3,0
"1352","RTS",200,0.3,0.3,0.3,0.1
"1353","RTS",200,0.3,0.3,0.3,0.2
"1354","RTS",200,0.3,0.3,0.3,0.3
"1355","RTS",200,0.3,0.3,0.3,0.4
"1356","RTS",200,0.3,0.3,0.3,0.5
"1357","RTS",200,0.3,0.3,0.4,0
"1358","RTS",200,0.3,0.3,0.4,0.1
"1359","RTS",200,0.3,0.3,0.4,0.2
"1360","RTS",200,0.3,0.3,0.4,0.3
"1361","RTS",200,0.3,0.3,0.4,0.4
"1362","RTS",200,0.3,0.3,0.4,0.5
"1363","RTS",200,0.3,0.3,0.5,0
"1364","RTS",200,0.3,0.3,0.5,0.1
"1365","RTS",200,0.3,0.3,0.5,0.2
"1366","RTS",200,0.3,0.3,0.5,0.3
"1367","RTS",200,0.3,0.3,0.5,0.4
"1368","RTS",200,0.3,0.3,0.5,0.5
"1369","RTS",200,0.5,0.5,0,0
"1370","RTS",200,0.5,0.5,0,0.1
"1371","RTS",200,0.5,0.5,0,0.2
"1372","RTS",200,0.5,0.5,0,0.3
"1373","RTS",200,0.5,0.5,0,0.4
"1374","RTS",200,0.5,0.5,0,0.5
"1375","RTS",200,0.5,0.5,0.1,0
"1376","RTS",200,0.5,0.5,0.1,0.1
"1377","RTS",200,0.5,0.5,0.1,0.2
"1378","RTS",200,0.5,0.5,0.1,0.3
"1379","RTS",200,0.5,0.5,0.1,0.4
"1380","RTS",200,0.5,0.5,0.1,0.5
"1381","RTS",200,0.5,0.5,0.2,0
"1382","RTS",200,0.5,0.5,0.2,0.1
"1383","RTS",200,0.5,0.5,0.2,0.2
"1384","RTS",200,0.5,0.5,0.2,0.3
"1385","RTS",200,0.5,0.5,0.2,0.4
"1386","RTS",200,0.5,0.5,0.2,0.5
"1387","RTS",200,0.5,0.5,0.3,0
"1388","RTS",200,0.5,0.5,0.3,0.1
"1389","RTS",200,0.5,0.5,0.3,0.2
"1390","RTS",200,0.5,0.5,0.3,0.3
"1391","RTS",200,0.5,0.5,0.3,0.4
"1392","RTS",200,0.5,0.5,0.3,0.5
"1393","RTS",200,0.5,0.5,0.4,0
"1394","RTS",200,0.5,0.5,0.4,0.1
"1395","RTS",200,0.5,0.5,0.4,0.2
"1396","RTS",200,0.5,0.5,0.4,0.3
"1397","RTS",200,0.5,0.5,0.4,0.4
"1398","RTS",200,0.5,0.5,0.4,0.5
"1399","RTS",200,0.5,0.5,0.5,0
"1400","RTS",200,0.5,0.5,0.5,0.1
"1401","RTS",200,0.5,0.5,0.5,0.2
"1402","RTS",200,0.5,0.5,0.5,0.3
"1403","RTS",200,0.5,0.5,0.5,0.4
"1404","RTS",200,0.5,0.5,0.5,0.5
"1405","RTS",200,0.7,0.7,0,0
"1406","RTS",200,0.7,0.7,0,0.1
"1407","RTS",200,0.7,0.7,0,0.2
"1408","RTS",200,0.7,0.7,0,0.3
"1409","RTS",200,0.7,0.7,0,0.4
"1410","RTS",200,0.7,0.7,0,0.5
"1411","RTS",200,0.7,0.7,0.1,0
"1412","RTS",200,0.7,0.7,0.1,0.1
"1413","RTS",200,0.7,0.7,0.1,0.2
"1414","RTS",200,0.7,0.7,0.1,0.3
"1415","RTS",200,0.7,0.7,0.1,0.4
"1416","RTS",200,0.7,0.7,0.1,0.5
"1417","RTS",200,0.7,0.7,0.2,0
"1418","RTS",200,0.7,0.7,0.2,0.1
"1419","RTS",200,0.7,0.7,0.2,0.2
"1420","RTS",200,0.7,0.7,0.2,0.3
"1421","RTS",200,0.7,0.7,0.2,0.4
"1422","RTS",200,0.7,0.7,0.2,0.5
"1423","RTS",200,0.7,0.7,0.3,0
"1424","RTS",200,0.7,0.7,0.3,0.1
"1425","RTS",200,0.7,0.7,0.3,0.2
"1426","RTS",200,0.7,0.7,0.3,0.3
"1427","RTS",200,0.7,0.7,0.3,0.4
"1428","RTS",200,0.7,0.7,0.3,0.5
"1429","RTS",200,0.7,0.7,0.4,0
"1430","RTS",200,0.7,0.7,0.4,0.1
"1431","RTS",200,0.7,0.7,0.4,0.2
"1432","RTS",200,0.7,0.7,0.4,0.3
"1433","RTS",200,0.7,0.7,0.4,0.4
"1434","RTS",200,0.7,0.7,0.4,0.5
"1435","RTS",200,0.7,0.7,0.5,0
"1436","RTS",200,0.7,0.7,0.5,0.1
"1437","RTS",200,0.7,0.7,0.5,0.2
"1438","RTS",200,0.7,0.7,0.5,0.3
"1439","RTS",200,0.7,0.7,0.5,0.4
"1440","RTS",200,0.7,0.7,0.5,0.5
"1441","RTS",200,0.9,0.9,0,0
"1442","RTS",200,0.9,0.9,0,0.1
"1443","RTS",200,0.9,0.9,0,0.2
"1444","RTS",200,0.9,0.9,0,0.3
"1445","RTS",200,0.9,0.9,0,0.4
"1446","RTS",200,0.9,0.9,0,0.5
"1447","RTS",200,0.9,0.9,0.1,0
"1448","RTS",200,0.9,0.9,0.1,0.1
"1449","RTS",200,0.9,0.9,0.1,0.2
"1450","RTS",200,0.9,0.9,0.1,0.3
"1451","RTS",200,0.9,0.9,0.1,0.4
"1452","RTS",200,0.9,0.9,0.1,0.5
"1453","RTS",200,0.9,0.9,0.2,0
"1454","RTS",200,0.9,0.9,0.2,0.1
"1455","RTS",200,0.9,0.9,0.2,0.2
"1456","RTS",200,0.9,0.9,0.2,0.3
"1457","RTS",200,0.9,0.9,0.2,0.4
"1458","RTS",200,0.9,0.9,0.2,0.5
"1459","RTS",200,0.9,0.9,0.3,0
"1460","RTS",200,0.9,0.9,0.3,0.1
"1461","RTS",200,0.9,0.9,0.3,0.2
"1462","RTS",200,0.9,0.9,0.3,0.3
"1463","RTS",200,0.9,0.9,0.3,0.4
"1464","RTS",200,0.9,0.9,0.3,0.5
"1465","RTS",200,0.9,0.9,0.4,0
"1466","RTS",200,0.9,0.9,0.4,0.1
"1467","RTS",200,0.9,0.9,0.4,0.2
"1468","RTS",200,0.9,0.9,0.4,0.3
"1469","RTS",200,0.9,0.9,0.4,0.4
"1470","RTS",200,0.9,0.9,0.4,0.5
"1471","RTS",200,0.9,0.9,0.5,0
"1472","RTS",200,0.9,0.9,0.5,0.1
"1473","RTS",200,0.9,0.9,0.5,0.2
"1474","RTS",200,0.9,0.9,0.5,0.3
"1475","RTS",200,0.9,0.9,0.5,0.4
"1476","RTS",200,0.9,0.9,0.5,0.5
"1477","RTS",526,0.1,0.2,0,0
"1478","RTS",526,0.1,0.2,0,0.1
"1479","RTS",526,0.1,0.2,0,0.2
"1480","RTS",526,0.1,0.2,0,0.3
"1481","RTS",526,0.1,0.2,0,0.4
"1482","RTS",526,0.1,0.2,0,0.5
"1483","RTS",526,0.1,0.2,0.1,0
"1484","RTS",526,0.1,0.2,0.1,0.1
"1485","RTS",526,0.1,0.2,0.1,0.2
"1486","RTS",526,0.1,0.2,0.1,0.3
"1487","RTS",526,0.1,0.2,0.1,0.4
"1488","RTS",526,0.1,0.2,0.1,0.5
"1489","RTS",526,0.1,0.2,0.2,0
"1490","RTS",526,0.1,0.2,0.2,0.1
"1491","RTS",526,0.1,0.2,0.2,0.2
"1492","RTS",526,0.1,0.2,0.2,0.3
"1493","RTS",526,0.1,0.2,0.2,0.4
"1494","RTS",526,0.1,0.2,0.2,0.5
"1495","RTS",526,0.1,0.2,0.3,0
"1496","RTS",526,0.1,0.2,0.3,0.1
"1497","RTS",526,0.1,0.2,0.3,0.2
"1498","RTS",526,0.1,0.2,0.3,0.3
"1499","RTS",526,0.1,0.2,0.3,0.4
"1500","RTS",526,0.1,0.2,0.3,0.5
"1501","RTS",526,0.1,0.2,0.4,0
"1502","RTS",526,0.1,0.2,0.4,0.1
"1503","RTS",526,0.1,0.2,0.4,0.2
"1504","RTS",526,0.1,0.2,0.4,0.3
"1505","RTS",526,0.1,0.2,0.4,0.4
"1506","RTS",526,0.1,0.2,0.4,0.5
"1507","RTS",526,0.1,0.2,0.5,0
"1508","RTS",526,0.1,0.2,0.5,0.1
"1509","RTS",526,0.1,0.2,0.5,0.2
"1510","RTS",526,0.1,0.2,0.5,0.3
"1511","RTS",526,0.1,0.2,0.5,0.4
"1512","RTS",526,0.1,0.2,0.5,0.5
"1513","RTS",162,0.1,0.3,0,0
"1514","RTS",162,0.1,0.3,0,0.1
"1515","RTS",162,0.1,0.3,0,0.2
"1516","RTS",162,0.1,0.3,0,0.3
"1517","RTS",162,0.1,0.3,0,0.4
"1518","RTS",162,0.1,0.3,0,0.5
"1519","RTS",162,0.1,0.3,0.1,0
"1520","RTS",162,0.1,0.3,0.1,0.1
"1521","RTS",162,0.1,0.3,0.1,0.2
"1522","RTS",162,0.1,0.3,0.1,0.3
"1523","RTS",162,0.1,0.3,0.1,0.4
"1524","RTS",162,0.1,0.3,0.1,0.5
"1525","RTS",162,0.1,0.3,0.2,0
"1526","RTS",162,0.1,0.3,0.2,0.1
"1527","RTS",162,0.1,0.3,0.2,0.2
"1528","RTS",162,0.1,0.3,0.2,0.3
"1529","RTS",162,0.1,0.3,0.2,0.4
"1530","RTS",162,0.1,0.3,0.2,0.5
"1531","RTS",162,0.1,0.3,0.3,0
"1532","RTS",162,0.1,0.3,0.3,0.1
"1533","RTS",162,0.1,0.3,0.3,0.2
"1534","RTS",162,0.1,0.3,0.3,0.3
"1535","RTS",162,0.1,0.3,0.3,0.4
"1536","RTS",162,0.1,0.3,0.3,0.5
"1537","RTS",162,0.1,0.3,0.4,0
"1538","RTS",162,0.1,0.3,0.4,0.1
"1539","RTS",162,0.1,0.3,0.4,0.2
"1540","RTS",162,0.1,0.3,0.4,0.3
"1541","RTS",162,0.1,0.3,0.4,0.4
"1542","RTS",162,0.1,0.3,0.4,0.5
"1543","RTS",162,0.1,0.3,0.5,0
"1544","RTS",162,0.1,0.3,0.5,0.1
"1545","RTS",162,0.1,0.3,0.5,0.2
"1546","RTS",162,0.1,0.3,0.5,0.3
"1547","RTS",162,0.1,0.3,0.5,0.4
"1548","RTS",162,0.1,0.3,0.5,0.5
"1549","RTS",82,0.1,0.4,0,0
"1550","RTS",82,0.1,0.4,0,0.1
"1551","RTS",82,0.1,0.4,0,0.2
"1552","RTS",82,0.1,0.4,0,0.3
"1553","RTS",82,0.1,0.4,0,0.4
"1554","RTS",82,0.1,0.4,0,0.5
"1555","RTS",82,0.1,0.4,0.1,0
"1556","RTS",82,0.1,0.4,0.1,0.1
"1557","RTS",82,0.1,0.4,0.1,0.2
"1558","RTS",82,0.1,0.4,0.1,0.3
"1559","RTS",82,0.1,0.4,0.1,0.4
"1560","RTS",82,0.1,0.4,0.1,0.5
"1561","RTS",82,0.1,0.4,0.2,0
"1562","RTS",82,0.1,0.4,0.2,0.1
"1563","RTS",82,0.1,0.4,0.2,0.2
"1564","RTS",82,0.1,0.4,0.2,0.3
"1565","RTS",82,0.1,0.4,0.2,0.4
"1566","RTS",82,0.1,0.4,0.2,0.5
"1567","RTS",82,0.1,0.4,0.3,0
"1568","RTS",82,0.1,0.4,0.3,0.1
"1569","RTS",82,0.1,0.4,0.3,0.2
"1570","RTS",82,0.1,0.4,0.3,0.3
"1571","RTS",82,0.1,0.4,0.3,0.4
"1572","RTS",82,0.1,0.4,0.3,0.5
"1573","RTS",82,0.1,0.4,0.4,0
"1574","RTS",82,0.1,0.4,0.4,0.1
"1575","RTS",82,0.1,0.4,0.4,0.2
"1576","RTS",82,0.1,0.4,0.4,0.3
"1577","RTS",82,0.1,0.4,0.4,0.4
"1578","RTS",82,0.1,0.4,0.4,0.5
"1579","RTS",82,0.1,0.4,0.5,0
"1580","RTS",82,0.1,0.4,0.5,0.1
"1581","RTS",82,0.1,0.4,0.5,0.2
"1582","RTS",82,0.1,0.4,0.5,0.3
"1583","RTS",82,0.1,0.4,0.5,0.4
"1584","RTS",82,0.1,0.4,0.5,0.5
"1585","RTS",254,0.4,0.6,0,0
"1586","RTS",254,0.4,0.6,0,0.1
"1587","RTS",254,0.4,0.6,0,0.2
"1588","RTS",254,0.4,0.6,0,0.3
"1589","RTS",254,0.4,0.6,0,0.4
"1590","RTS",254,0.4,0.6,0,0.5
"1591","RTS",254,0.4,0.6,0.1,0
"1592","RTS",254,0.4,0.6,0.1,0.1
"1593","RTS",254,0.4,0.6,0.1,0.2
"1594","RTS",254,0.4,0.6,0.1,0.3
"1595","RTS",254,0.4,0.6,0.1,0.4
"1596","RTS",254,0.4,0.6,0.1,0.5
"1597","RTS",254,0.4,0.6,0.2,0
"1598","RTS",254,0.4,0.6,0.2,0.1
"1599","RTS",254,0.4,0.6,0.2,0.2
"1600","RTS",254,0.4,0.6,0.2,0.3
"1601","RTS",254,0.4,0.6,0.2,0.4
"1602","RTS",254,0.4,0.6,0.2,0.5
"1603","RTS",254,0.4,0.6,0.3,0
"1604","RTS",254,0.4,0.6,0.3,0.1
"1605","RTS",254,0.4,0.6,0.3,0.2
"1606","RTS",254,0.4,0.6,0.3,0.3
"1607","RTS",254,0.4,0.6,0.3,0.4
"1608","RTS",254,0.4,0.6,0.3,0.5
"1609","RTS",254,0.4,0.6,0.4,0
"1610","RTS",254,0.4,0.6,0.4,0.1
"1611","RTS",254,0.4,0.6,0.4,0.2
"1612","RTS",254,0.4,0.6,0.4,0.3
"1613","RTS",254,0.4,0.6,0.4,0.4
"1614","RTS",254,0.4,0.6,0.4,0.5
"1615","RTS",254,0.4,0.6,0.5,0
"1616","RTS",254,0.4,0.6,0.5,0.1
"1617","RTS",254,0.4,0.6,0.5,0.2
"1618","RTS",254,0.4,0.6,0.5,0.3
"1619","RTS",254,0.4,0.6,0.5,0.4
"1620","RTS",254,0.4,0.6,0.5,0.5
"1621","RTS",82,0.6,0.9,0,0
"1622","RTS",82,0.6,0.9,0,0.1
"1623","RTS",82,0.6,0.9,0,0.2
"1624","RTS",82,0.6,0.9,0,0.3
"1625","RTS",82,0.6,0.9,0,0.4
"1626","RTS",82,0.6,0.9,0,0.5
"1627","RTS",82,0.6,0.9,0.1,0
"1628","RTS",82,0.6,0.9,0.1,0.1
"1629","RTS",82,0.6,0.9,0.1,0.2
"1630","RTS",82,0.6,0.9,0.1,0.3
"1631","RTS",82,0.6,0.9,0.1,0.4
"1632","RTS",82,0.6,0.9,0.1,0.5
"1633","RTS",82,0.6,0.9,0.2,0
"1634","RTS",82,0.6,0.9,0.2,0.1
"1635","RTS",82,0.6,0.9,0.2,0.2
"1636","RTS",82,0.6,0.9,0.2,0.3
"1637","RTS",82,0.6,0.9,0.2,0.4
"1638","RTS",82,0.6,0.9,0.2,0.5
"1639","RTS",82,0.6,0.9,0.3,0
"1640","RTS",82,0.6,0.9,0.3,0.1
"1641","RTS",82,0.6,0.9,0.3,0.2
"1642","RTS",82,0.6,0.9,0.3,0.3
"1643","RTS",82,0.6,0.9,0.3,0.4
"1644","RTS",82,0.6,0.9,0.3,0.5
"1645","RTS",82,0.6,0.9,0.4,0
"1646","RTS",82,0.6,0.9,0.4,0.1
"1647","RTS",82,0.6,0.9,0.4,0.2
"1648","RTS",82,0.6,0.9,0.4,0.3
"1649","RTS",82,0.6,0.9,0.4,0.4
"1650","RTS",82,0.6,0.9,0.4,0.5
"1651","RTS",82,0.6,0.9,0.5,0
"1652","RTS",82,0.6,0.9,0.5,0.1
"1653","RTS",82,0.6,0.9,0.5,0.2
"1654","RTS",82,0.6,0.9,0.5,0.3
"1655","RTS",82,0.6,0.9,0.5,0.4
"1656","RTS",82,0.6,0.9,0.5,0.5
"1657","RTS",162,0.7,0.9,0,0
"1658","RTS",162,0.7,0.9,0,0.1
"1659","RTS",162,0.7,0.9,0,0.2
"1660","RTS",162,0.7,0.9,0,0.3
"1661","RTS",162,0.7,0.9,0,0.4
"1662","RTS",162,0.7,0.9,0,0.5
"1663","RTS",162,0.7,0.9,0.1,0
"1664","RTS",162,0.7,0.9,0.1,0.1
"1665","RTS",162,0.7,0.9,0.1,0.2
"1666","RTS",162,0.7,0.9,0.1,0.3
"1667","RTS",162,0.7,0.9,0.1,0.4
"1668","RTS",162,0.7,0.9,0.1,0.5
"1669","RTS",162,0.7,0.9,0.2,0
"1670","RTS",162,0.7,0.9,0.2,0.1
"1671","RTS",162,0.7,0.9,0.2,0.2
"1672","RTS",162,0.7,0.9,0.2,0.3
"1673","RTS",162,0.7,0.9,0.2,0.4
"1674","RTS",162,0.7,0.9,0.2,0.5
"1675","RTS",162,0.7,0.9,0.3,0
"1676","RTS",162,0.7,0.9,0.3,0.1
"1677","RTS",162,0.7,0.9,0.3,0.2
"1678","RTS",162,0.7,0.9,0.3,0.3
"1679","RTS",162,0.7,0.9,0.3,0.4
"1680","RTS",162,0.7,0.9,0.3,0.5
"1681","RTS",162,0.7,0.9,0.4,0
"1682","RTS",162,0.7,0.9,0.4,0.1
"1683","RTS",162,0.7,0.9,0.4,0.2
"1684","RTS",162,0.7,0.9,0.4,0.3
"1685","RTS",162,0.7,0.9,0.4,0.4
"1686","RTS",162,0.7,0.9,0.4,0.5
"1687","RTS",162,0.7,0.9,0.5,0
"1688","RTS",162,0.7,0.9,0.5,0.1
"1689","RTS",162,0.7,0.9,0.5,0.2
"1690","RTS",162,0.7,0.9,0.5,0.3
"1691","RTS",162,0.7,0.9,0.5,0.4
"1692","RTS",162,0.7,0.9,0.5,0.5
"1693","RTS",526,0.8,0.9,0,0
"1694","RTS",526,0.8,0.9,0,0.1
"1695","RTS",526,0.8,0.9,0,0.2
"1696","RTS",526,0.8,0.9,0,0.3
"1697","RTS",526,0.8,0.9,0,0.4
"1698","RTS",526,0.8,0.9,0,0.5
"1699","RTS",526,0.8,0.9,0.1,0
"1700","RTS",526,0.8,0.9,0.1,0.1
"1701","RTS",526,0.8,0.9,0.1,0.2
"1702","RTS",526,0.8,0.9,0.1,0.3
"1703","RTS",526,0.8,0.9,0.1,0.4
"1704","RTS",526,0.8,0.9,0.1,0.5
"1705","RTS",526,0.8,0.9,0.2,0
"1706","RTS",526,0.8,0.9,0.2,0.1
"1707","RTS",526,0.8,0.9,0.2,0.2
"1708","RTS",526,0.8,0.9,0.2,0.3
"1709","RTS",526,0.8,0.9,0.2,0.4
"1710","RTS",526,0.8,0.9,0.2,0.5
"1711","RTS",526,0.8,0.9,0.3,0
"1712","RTS",526,0.8,0.9,0.3,0.1
"1713","RTS",526,0.8,0.9,0.3,0.2
"1714","RTS",526,0.8,0.9,0.3,0.3
"1715","RTS",526,0.8,0.9,0.3,0.4
"1716","RTS",526,0.8,0.9,0.3,0.5
"1717","RTS",526,0.8,0.9,0.4,0
"1718","RTS",526,0.8,0.9,0.4,0.1
"1719","RTS",526,0.8,0.9,0.4,0.2
"1720","RTS",526,0.8,0.9,0.4,0.3
"1721","RTS",526,0.8,0.9,0.4,0.4
"1722","RTS",526,0.8,0.9,0.4,0.5
"1723","RTS",526,0.8,0.9,0.5,0
"1724","RTS",526,0.8,0.9,0.5,0.1
"1725","RTS",526,0.8,0.9,0.5,0.2
"1726","RTS",526,0.8,0.9,0.5,0.3
"1727","RTS",526,0.8,0.9,0.5,0.4
"1728","RTS",526,0.8,0.9,0.5,0.5
"1729","UCB",200,0.1,0.1,0,0
"1730","UCB",200,0.1,0.1,0,0.1
"1731","UCB",200,0.1,0.1,0,0.2
"1732","UCB",200,0.1,0.1,0,0.3
"1733","UCB",200,0.1,0.1,0,0.4
"1734","UCB",200,0.1,0.1,0,0.5
"1735","UCB",200,0.1,0.1,0.1,0
"1736","UCB",200,0.1,0.1,0.1,0.1
"1737","UCB",200,0.1,0.1,0.1,0.2
"1738","UCB",200,0.1,0.1,0.1,0.3
"1739","UCB",200,0.1,0.1,0.1,0.4
"1740","UCB",200,0.1,0.1,0.1,0.5
"1741","UCB",200,0.1,0.1,0.2,0
"1742","UCB",200,0.1,0.1,0.2,0.1
"1743","UCB",200,0.1,0.1,0.2,0.2
