"","method","Nt","p0","p1","miss0","miss1","pstar1","pstar1_se","scenario"
"148","TS",200,0.9,0.9,0,0.3,0.50288,0.129842653680194,5
"149","TS",200,0.9,0.9,0,0.4,0.49782,0.140596283432084,5
"150","TS",200,0.9,0.9,0,0.5,0.49828,0.155248006568663,5
"151","TS",200,0.9,0.9,0.1,0,0.494315,0.113643612427825,5
"152","TS",200,0.9,0.9,0.1,0.1,0.502355,0.125099075750997,5
"153","TS",200,0.9,0.9,0.1,0.2,0.50013,0.131813154911821,5
"154","TS",200,0.9,0.9,0.1,0.3,0.498895,0.133980426666471,5
"155","TS",200,0.9,0.9,0.1,0.4,0.49861,0.141223269725325,5
"156","TS",200,0.9,0.9,0.1,0.5,0.505045,0.157374997584956,5
"157","TS",200,0.9,0.9,0.2,0,0.500675,0.116896895849545,5
"158","TS",200,0.9,0.9,0.2,0.1,0.499735,0.119620290038057,5
"159","TS",200,0.9,0.9,0.2,0.2,0.50618,0.135008462271388,5
"160","TS",200,0.9,0.9,0.2,0.3,0.49918,0.152481402728917,5
"161","TS",200,0.9,0.9,0.2,0.4,0.5064,0.148197342933173,5
"162","TS",200,0.9,0.9,0.2,0.5,0.494125,0.16337349930535,5
"163","TS",200,0.9,0.9,0.3,0,0.49905,0.131706849458159,5
"164","TS",200,0.9,0.9,0.3,0.1,0.49968,0.131608960631556,5
"165","TS",200,0.9,0.9,0.3,0.2,0.497445,0.141605964649178,5
"166","TS",200,0.9,0.9,0.3,0.3,0.49885,0.154228122642447,5
"167","TS",200,0.9,0.9,0.3,0.4,0.5021,0.160554719076762,5
"168","TS",200,0.9,0.9,0.3,0.5,0.50796,0.169239121601007,5
"169","TS",200,0.9,0.9,0.4,0,0.49715,0.138443468947055,5
"170","TS",200,0.9,0.9,0.4,0.1,0.48929,0.153602049105764,5
"171","TS",200,0.9,0.9,0.4,0.2,0.49165,0.150098491188476,5
"172","TS",200,0.9,0.9,0.4,0.3,0.501985,0.160748483196109,5
"173","TS",200,0.9,0.9,0.4,0.4,0.50935,0.17275697517748,5
"174","TS",200,0.9,0.9,0.4,0.5,0.49632,0.18419374293101,5
"175","TS",200,0.9,0.9,0.5,0,0.498545,0.15087883349694,5
"176","TS",200,0.9,0.9,0.5,0.1,0.494485,0.162793616387549,5
"177","TS",200,0.9,0.9,0.5,0.2,0.4956,0.16543460523303,5
"178","TS",200,0.9,0.9,0.5,0.3,0.50193,0.164679672377906,5
"179","TS",200,0.9,0.9,0.5,0.4,0.50419,0.190012232628714,5
"180","TS",200,0.9,0.9,0.5,0.5,0.50212,0.201108180092457,5
"181","TS",526,0.1,0.2,0,0,0.751650190114068,0.0842625148137337,6
"182","TS",526,0.1,0.2,0,0.1,0.752826996197719,0.0915650721673123,6
"183","TS",526,0.1,0.2,0,0.2,0.751792775665399,0.0929180152186386,6
"184","TS",526,0.1,0.2,0,0.3,0.751570342205323,0.0977727027208176,6
"185","TS",526,0.1,0.2,0,0.4,0.747598859315589,0.107193284021569,6
"186","TS",526,0.1,0.2,0,0.5,0.74511216730038,0.109787521845964,6
"187","TS",526,0.1,0.2,0.1,0,0.750051330798479,0.088826417432532,6
"188","TS",526,0.1,0.2,0.1,0.1,0.746663498098859,0.0918130547580447,6
"189","TS",526,0.1,0.2,0.1,0.2,0.743568441064639,0.0992044688614579,6
"190","TS",526,0.1,0.2,0.1,0.3,0.746519011406844,0.102666203612683,6
"191","TS",526,0.1,0.2,0.1,0.4,0.74322433460076,0.10967581546888,6
"192","TS",526,0.1,0.2,0.1,0.5,0.745990494296578,0.1145707870295,6
"193","TS",526,0.1,0.2,0.2,0,0.74951711026616,0.101112272913706,6
"194","TS",526,0.1,0.2,0.2,0.1,0.742920152091255,0.100048009287633,6
"195","TS",526,0.1,0.2,0.2,0.2,0.747114068441065,0.10770923363558,6
"196","TS",526,0.1,0.2,0.2,0.3,0.74967680608365,0.109014682121008,6
"197","TS",526,0.1,0.2,0.2,0.4,0.743074144486692,0.112939240186128,6
"198","TS",526,0.1,0.2,0.2,0.5,0.739903041825095,0.12403715538825,6
"199","TS",526,0.1,0.2,0.3,0,0.74261216730038,0.103106982758663,6
"200","TS",526,0.1,0.2,0.3,0.1,0.740589353612167,0.108875842292879,6
"201","TS",526,0.1,0.2,0.3,0.2,0.735665399239544,0.110890010702413,6
"202","TS",526,0.1,0.2,0.3,0.3,0.741840304182509,0.116178972985286,6
"203","TS",526,0.1,0.2,0.3,0.4,0.742420152091255,0.120704661634519,6
"204","TS",526,0.1,0.2,0.3,0.5,0.733773764258555,0.131570875799983,6
"205","TS",526,0.1,0.2,0.4,0,0.737636882129278,0.113444837493387,6
"206","TS",526,0.1,0.2,0.4,0.1,0.746441064638783,0.114768383759316,6
"207","TS",526,0.1,0.2,0.4,0.2,0.745538022813688,0.113557050506862,6
"208","TS",526,0.1,0.2,0.4,0.3,0.737041825095057,0.122264899614451,6
"209","TS",526,0.1,0.2,0.4,0.4,0.739239543726236,0.128277996153653,6
"210","TS",526,0.1,0.2,0.4,0.5,0.734357414448669,0.135762179210293,6
"211","TS",526,0.1,0.2,0.5,0,0.73788783269962,0.120661829666484,6
"212","TS",526,0.1,0.2,0.5,0.1,0.736705323193916,0.122841540061969,6
"213","TS",526,0.1,0.2,0.5,0.2,0.734190114068441,0.12974183319858,6
"214","TS",526,0.1,0.2,0.5,0.3,0.73312927756654,0.132937099127259,6
"215","TS",526,0.1,0.2,0.5,0.4,0.723979087452472,0.138585512717196,6
"216","TS",526,0.1,0.2,0.5,0.5,0.730368821292776,0.143193542744344,6
"217","TS",162,0.1,0.3,0,0,0.740765432098765,0.0822757855871399,7
"218","TS",162,0.1,0.3,0,0.1,0.740654320987654,0.0871287129992571,7
"219","TS",162,0.1,0.3,0,0.2,0.735913580246914,0.0881736727993787,7
"220","TS",162,0.1,0.3,0,0.3,0.74370987654321,0.095786166088371,7
"221","TS",162,0.1,0.3,0,0.4,0.742969135802469,0.0967428513666725,7
"222","TS",162,0.1,0.3,0,0.5,0.744265432098765,0.104206589138575,7
"223","TS",162,0.1,0.3,0.1,0,0.742104938271605,0.0854865729749756,7
"224","TS",162,0.1,0.3,0.1,0.1,0.744104938271605,0.0863491013344942,7
"225","TS",162,0.1,0.3,0.1,0.2,0.737814814814815,0.092292283959776,7
"226","TS",162,0.1,0.3,0.1,0.3,0.738481481481482,0.100944606091226,7
"227","TS",162,0.1,0.3,0.1,0.4,0.740296296296296,0.102958635780932,7
"228","TS",162,0.1,0.3,0.1,0.5,0.743654320987654,0.109682332339673,7
"229","TS",162,0.1,0.3,0.2,0,0.734913580246914,0.0910238098224398,7
"230","TS",162,0.1,0.3,0.2,0.1,0.738018518518519,0.0893015559862773,7
"231","TS",162,0.1,0.3,0.2,0.2,0.739802469135802,0.0960123271896265,7
"232","TS",162,0.1,0.3,0.2,0.3,0.735154320987654,0.102456020368532,7
"233","TS",162,0.1,0.3,0.2,0.4,0.733358024691358,0.102988780910934,7
"234","TS",162,0.1,0.3,0.2,0.5,0.734240740740741,0.117698381944847,7
"235","TS",162,0.1,0.3,0.3,0,0.729777777777778,0.0949065211662346,7
"236","TS",162,0.1,0.3,0.3,0.1,0.728475308641975,0.0983681778908887,7
"237","TS",162,0.1,0.3,0.3,0.2,0.728703703703704,0.100897260751724,7
"238","TS",162,0.1,0.3,0.3,0.3,0.735783950617284,0.102792048557032,7
"239","TS",162,0.1,0.3,0.3,0.4,0.738308641975309,0.107433953309905,7
"240","TS",162,0.1,0.3,0.3,0.5,0.727228395061728,0.125739726962041,7
"241","TS",162,0.1,0.3,0.4,0,0.726771604938272,0.0994688474419737,7
"242","TS",162,0.1,0.3,0.4,0.1,0.727308641975309,0.103880329127026,7
"243","TS",162,0.1,0.3,0.4,0.2,0.724858024691358,0.108091566654166,7
"244","TS",162,0.1,0.3,0.4,0.3,0.723376543209877,0.113275688320413,7
"245","TS",162,0.1,0.3,0.4,0.4,0.724487654320988,0.122425266973559,7
"246","TS",162,0.1,0.3,0.4,0.5,0.722679012345679,0.125421307277857,7
"247","TS",162,0.1,0.3,0.5,0,0.72237037037037,0.111178617664673,7
"248","TS",162,0.1,0.3,0.5,0.1,0.718203703703704,0.112910629916866,7
"249","TS",162,0.1,0.3,0.5,0.2,0.715765432098765,0.117559225456306,7
"250","TS",162,0.1,0.3,0.5,0.3,0.721092592592593,0.117774078955322,7
"251","TS",162,0.1,0.3,0.5,0.4,0.720530864197531,0.12144314328768,7
"252","TS",162,0.1,0.3,0.5,0.5,0.717740740740741,0.129347725219694,7
"253","TS",82,0.1,0.4,0,0,0.729878048780488,0.0849519810701861,8
"254","TS",82,0.1,0.4,0,0.1,0.737524390243902,0.0827612465659735,8
"255","TS",82,0.1,0.4,0,0.2,0.734743902439024,0.089153300788917,8
"256","TS",82,0.1,0.4,0,0.3,0.733256097560976,0.0967541460887767,8
"257","TS",82,0.1,0.4,0,0.4,0.7305,0.102120090274364,8
"258","TS",82,0.1,0.4,0,0.5,0.741207317073171,0.102677602584902,8
"259","TS",82,0.1,0.4,0.1,0,0.727780487804878,0.084508179555057,8
"260","TS",82,0.1,0.4,0.1,0.1,0.731390243902439,0.0868186534396227,8
"261","TS",82,0.1,0.4,0.1,0.2,0.729048780487805,0.0953059130692604,8
"262","TS",82,0.1,0.4,0.1,0.3,0.730731707317073,0.0990838563589437,8
"263","TS",82,0.1,0.4,0.1,0.4,0.732207317073171,0.104854823184295,8
"264","TS",82,0.1,0.4,0.1,0.5,0.733292682926829,0.11259627802136,8
"265","TS",82,0.1,0.4,0.2,0,0.72509756097561,0.0878303707116707,8
"266","TS",82,0.1,0.4,0.2,0.1,0.728512195121951,0.0874389093824845,8
"267","TS",82,0.1,0.4,0.2,0.2,0.728414634146341,0.0954609144879735,8
"268","TS",82,0.1,0.4,0.2,0.3,0.730341463414634,0.0998097837233143,8
"269","TS",82,0.1,0.4,0.2,0.4,0.728414634146341,0.110131238739875,8
"270","TS",82,0.1,0.4,0.2,0.5,0.733304878048781,0.112916273653648,8
"271","TS",82,0.1,0.4,0.3,0,0.711329268292683,0.0961304387671735,8
"272","TS",82,0.1,0.4,0.3,0.1,0.72269512195122,0.0937724829317014,8
"273","TS",82,0.1,0.4,0.3,0.2,0.727256097560976,0.0952115976332408,8
"274","TS",82,0.1,0.4,0.3,0.3,0.723658536585366,0.100540159496983,8
"275","TS",82,0.1,0.4,0.3,0.4,0.72490243902439,0.107439129766741,8
"276","TS",82,0.1,0.4,0.3,0.5,0.723621951219512,0.11930366085904,8
"277","TS",82,0.1,0.4,0.4,0,0.71359756097561,0.101575300463303,8
"278","TS",82,0.1,0.4,0.4,0.1,0.714646341463415,0.103793482632903,8
"279","TS",82,0.1,0.4,0.4,0.2,0.713317073170732,0.107423401821959,8
"280","TS",82,0.1,0.4,0.4,0.3,0.719195121951219,0.107692875343075,8
"281","TS",82,0.1,0.4,0.4,0.4,0.721487804878049,0.110601088756072,8
"282","TS",82,0.1,0.4,0.4,0.5,0.711329268292683,0.121247732280141,8
"283","TS",82,0.1,0.4,0.5,0,0.700914634146341,0.109000968909092,8
"284","TS",82,0.1,0.4,0.5,0.1,0.699170731707317,0.110869976815798,8
"285","TS",82,0.1,0.4,0.5,0.2,0.703158536585366,0.111430459723254,8
"286","TS",82,0.1,0.4,0.5,0.3,0.708439024390244,0.114041661001276,8
"287","TS",82,0.1,0.4,0.5,0.4,0.708060975609756,0.12005736607018,8
"288","TS",82,0.1,0.4,0.5,0.5,0.707524390243902,0.121180154116517,8
"289","TS",254,0.4,0.6,0,0,0.760137795275591,0.0938796000254197,9
"290","TS",254,0.4,0.6,0,0.1,0.75538188976378,0.0965349622613418,9
"291","TS",254,0.4,0.6,0,0.2,0.753925196850394,0.103447037324457,9
