"","method","Nt","p0","p1","miss0","miss1","pstar1","pstar1_se","scenario"
"108","RPW",200,0.5,0.5,0.5,0.5,0.599794,0.0934468875676424,3
"109","RPW",200,0.7,0.7,0,0,0.4986465,0.094906460588182,4
"110","RPW",200,0.7,0.7,0,0.1,0.514084,0.0994172234697401,4
"111","RPW",200,0.7,0.7,0,0.2,0.5293505,0.101663435881193,4
"112","RPW",200,0.7,0.7,0,0.3,0.5443475,0.103437404614662,4
"113","RPW",200,0.7,0.7,0,0.4,0.562499,0.106495207037276,4
"114","RPW",200,0.7,0.7,0,0.5,0.5802155,0.109361222777796,4
"115","RPW",200,0.7,0.7,0.1,0,0.497134,0.0996435342979801,4
"116","RPW",200,0.7,0.7,0.1,0.1,0.5131245,0.102525417072376,4
"117","RPW",200,0.7,0.7,0.1,0.2,0.52814,0.107015562574157,4
"118","RPW",200,0.7,0.7,0.1,0.3,0.5444955,0.107882815359699,4
"119","RPW",200,0.7,0.7,0.1,0.4,0.563267,0.112045625230141,4
"120","RPW",200,0.7,0.7,0.1,0.5,0.577851,0.113983051426961,4
"121","RPW",200,0.7,0.7,0.2,0,0.496651,0.101817979203522,4
"122","RPW",200,0.7,0.7,0.2,0.1,0.51128,0.106717081357885,4
"123","RPW",200,0.7,0.7,0.2,0.2,0.5254545,0.109692201945566,4
"124","RPW",200,0.7,0.7,0.2,0.3,0.541244,0.112080634682656,4
"125","RPW",200,0.7,0.7,0.2,0.4,0.556814,0.115715830461272,4
"126","RPW",200,0.7,0.7,0.2,0.5,0.576345,0.1188157089457,4
"127","RPW",200,0.7,0.7,0.3,0,0.4926055,0.109595779997449,4
"128","RPW",200,0.7,0.7,0.3,0.1,0.506119,0.111596407714682,4
"129","RPW",200,0.7,0.7,0.3,0.2,0.5198435,0.114472806421835,4
"130","RPW",200,0.7,0.7,0.3,0.3,0.5360525,0.117462864328262,4
"131","RPW",200,0.7,0.7,0.3,0.4,0.5536515,0.120583987732865,4
"132","RPW",200,0.7,0.7,0.3,0.5,0.5698845,0.124788927342889,4
"133","RPW",200,0.7,0.7,0.4,0,0.4904065,0.114079988087825,4
"134","RPW",200,0.7,0.7,0.4,0.1,0.503488,0.116073128471302,4
"135","RPW",200,0.7,0.7,0.4,0.2,0.519178,0.119532832836056,4
"136","RPW",200,0.7,0.7,0.4,0.3,0.5355175,0.123990834606662,4
"137","RPW",200,0.7,0.7,0.4,0.4,0.5494015,0.126791608196051,4
"138","RPW",200,0.7,0.7,0.4,0.5,0.5673055,0.130830458344504,4
"139","RPW",200,0.7,0.7,0.5,0,0.4828535,0.120888115343871,4
"140","RPW",200,0.7,0.7,0.5,0.1,0.4987135,0.124699147573231,4
"141","RPW",200,0.7,0.7,0.5,0.2,0.5139565,0.1269263354754,4
"142","RPW",200,0.7,0.7,0.5,0.3,0.5308505,0.129578830126961,4
"143","RPW",200,0.7,0.7,0.5,0.4,0.5443145,0.135158386231439,4
"144","RPW",200,0.7,0.7,0.5,0.5,0.562755,0.136103204897013,4
"145","RPW",200,0.9,0.9,0,0,0.495122,0.190640065252423,5
"146","RPW",200,0.9,0.9,0,0.1,0.49928,0.18910517622944,5
"147","RPW",200,0.9,0.9,0,0.2,0.501778,0.19018044214918,5
"148","RPW",200,0.9,0.9,0,0.3,0.501128,0.19117656096851,5
"149","RPW",200,0.9,0.9,0,0.4,0.5019005,0.189512604072817,5
"150","RPW",200,0.9,0.9,0,0.5,0.5038325,0.191058995594894,5
"151","RPW",200,0.9,0.9,0.1,0,0.5026775,0.192763700623789,5
"152","RPW",200,0.9,0.9,0.1,0.1,0.499664,0.192286191656994,5
"153","RPW",200,0.9,0.9,0.1,0.2,0.500772,0.191935739112847,5
"154","RPW",200,0.9,0.9,0.1,0.3,0.499915,0.192896458441745,5
"155","RPW",200,0.9,0.9,0.1,0.4,0.496396,0.193613996968148,5
"156","RPW",200,0.9,0.9,0.1,0.5,0.500504,0.191834983905713,5
"157","RPW",200,0.9,0.9,0.2,0,0.4950165,0.196189656368211,5
"158","RPW",200,0.9,0.9,0.2,0.1,0.4972235,0.196107290416969,5
"159","RPW",200,0.9,0.9,0.2,0.2,0.501877,0.196486736383801,5
"160","RPW",200,0.9,0.9,0.2,0.3,0.498409,0.196626053460598,5
"161","RPW",200,0.9,0.9,0.2,0.4,0.498816,0.197329121069857,5
"162","RPW",200,0.9,0.9,0.2,0.5,0.4980335,0.197036742069906,5
"163","RPW",200,0.9,0.9,0.3,0,0.495737,0.200008180228249,5
"164","RPW",200,0.9,0.9,0.3,0.1,0.493842,0.202727499071754,5
"165","RPW",200,0.9,0.9,0.3,0.2,0.496355,0.200608308263478,5
"166","RPW",200,0.9,0.9,0.3,0.3,0.4945395,0.199589927234957,5
"167","RPW",200,0.9,0.9,0.3,0.4,0.496649,0.200515352129566,5
"168","RPW",200,0.9,0.9,0.3,0.5,0.4977665,0.201378373473122,5
"169","RPW",200,0.9,0.9,0.4,0,0.500564,0.204301910982455,5
"170","RPW",200,0.9,0.9,0.4,0.1,0.4953205,0.204069361272512,5
"171","RPW",200,0.9,0.9,0.4,0.2,0.496786,0.204949702712798,5
"172","RPW",200,0.9,0.9,0.4,0.3,0.4941975,0.204756272203932,5
"173","RPW",200,0.9,0.9,0.4,0.4,0.4949425,0.202477119428688,5
"174","RPW",200,0.9,0.9,0.4,0.5,0.494381,0.204051931032411,5
"175","RPW",200,0.9,0.9,0.5,0,0.4948615,0.208536152861932,5
"176","RPW",200,0.9,0.9,0.5,0.1,0.4938245,0.207705897542023,5
"177","RPW",200,0.9,0.9,0.5,0.2,0.491405,0.209647743113584,5
"178","RPW",200,0.9,0.9,0.5,0.3,0.490767,0.209114656600059,5
"179","RPW",200,0.9,0.9,0.5,0.4,0.4965125,0.207922769391794,5
"180","RPW",200,0.9,0.9,0.5,0.5,0.495751,0.207398390563285,5
"181","RPW",526,0.1,0.2,0,0,0.529236501901141,0.0178678347501756,6
"182","RPW",526,0.1,0.2,0,0.1,0.551942585551331,0.019002872208222,6
"183","RPW",526,0.1,0.2,0,0.2,0.576379087452471,0.020170170078489,6
"184","RPW",526,0.1,0.2,0,0.3,0.60333536121673,0.0216124432476847,6
"185","RPW",526,0.1,0.2,0,0.4,0.632655133079848,0.0224619954402469,6
"186","RPW",526,0.1,0.2,0,0.5,0.664959885931559,0.0238822979761422,6
"187","RPW",526,0.1,0.2,0.1,0,0.529054942965779,0.0181006897162947,6
"188","RPW",526,0.1,0.2,0.1,0.1,0.551819771863118,0.0193523805027837,6
"189","RPW",526,0.1,0.2,0.1,0.2,0.576515209125475,0.0205947970444052,6
"190","RPW",526,0.1,0.2,0.1,0.3,0.602719961977186,0.0219426952299227,6
"191","RPW",526,0.1,0.2,0.1,0.4,0.632083840304183,0.0229895355026444,6
"192","RPW",526,0.1,0.2,0.1,0.5,0.665048669201521,0.0239912596650295,6
"193","RPW",526,0.1,0.2,0.2,0,0.528777376425856,0.0184855616241881,6
"194","RPW",526,0.1,0.2,0.2,0.1,0.551249429657795,0.0198780874148512,6
"195","RPW",526,0.1,0.2,0.2,0.2,0.575915209125475,0.0211754217975478,6
"196","RPW",526,0.1,0.2,0.2,0.3,0.602749429657795,0.0221667509377319,6
"197","RPW",526,0.1,0.2,0.2,0.4,0.632107604562738,0.0232431548432608,6
"198","RPW",526,0.1,0.2,0.2,0.5,0.663648669201521,0.0243446335123097,6
"199","RPW",526,0.1,0.2,0.3,0,0.528229847908745,0.0190577873071217,6
"200","RPW",526,0.1,0.2,0.3,0.1,0.550394866920152,0.0202614953934451,6
"201","RPW",526,0.1,0.2,0.3,0.2,0.575343346007605,0.0215077031363298,6
"202","RPW",526,0.1,0.2,0.3,0.3,0.602102281368821,0.0227068403938273,6
"203","RPW",526,0.1,0.2,0.3,0.4,0.631242965779468,0.0239066358756237,6
"204","RPW",526,0.1,0.2,0.3,0.5,0.663585741444867,0.0252507853694915,6
"205","RPW",526,0.1,0.2,0.4,0,0.527848479087452,0.0196792877021286,6
"206","RPW",526,0.1,0.2,0.4,0.1,0.550235741444867,0.020736601816683,6
"207","RPW",526,0.1,0.2,0.4,0.2,0.574684600760456,0.022084617884721,6
"208","RPW",526,0.1,0.2,0.4,0.3,0.601355513307985,0.0235382837953577,6
"209","RPW",526,0.1,0.2,0.4,0.4,0.630492585551331,0.0246824961803408,6
"210","RPW",526,0.1,0.2,0.4,0.5,0.661795627376426,0.0258615993493063,6
"211","RPW",526,0.1,0.2,0.5,0,0.526913498098859,0.0204081525026433,6
"212","RPW",526,0.1,0.2,0.5,0.1,0.549506844106464,0.0214802917060014,6
"213","RPW",526,0.1,0.2,0.5,0.2,0.573918060836502,0.0229786435170026,6
"214","RPW",526,0.1,0.2,0.5,0.3,0.600462737642586,0.0244111619184669,6
"215","RPW",526,0.1,0.2,0.5,0.4,0.629454372623574,0.0255512893737662,6
"216","RPW",526,0.1,0.2,0.5,0.5,0.661147148288973,0.0268153258580948,6
"217","RPW",162,0.1,0.3,0,0,0.560814197530864,0.0351569142276249,7
"218","RPW",162,0.1,0.3,0,0.1,0.582773456790123,0.0369179930498759,7
"219","RPW",162,0.1,0.3,0,0.2,0.605701234567901,0.0386537296170318,7
"220","RPW",162,0.1,0.3,0,0.3,0.630823456790123,0.0402850759886936,7
"221","RPW",162,0.1,0.3,0,0.4,0.657614197530864,0.041785728417432,7
"222","RPW",162,0.1,0.3,0,0.5,0.686567901234568,0.0434629193726454,7
