"","method","Nt","p0","p1","miss0","miss1","pstar1","pstar1_se","scenario"
"110","RandUCB",200,0.7,0.7,0,0.1,0.508778,0.467136653861949,4
"111","RandUCB",200,0.7,0.7,0,0.2,0.512914,0.465633224796087,4
"112","RandUCB",200,0.7,0.7,0,0.3,0.53142,0.462150632284207,4
"113","RandUCB",200,0.7,0.7,0,0.4,0.5461025,0.460461599356774,4
"114","RandUCB",200,0.7,0.7,0,0.5,0.5564,0.458368629140366,4
"115","RandUCB",200,0.7,0.7,0.1,0,0.4817,0.465912671497295,4
"116","RandUCB",200,0.7,0.7,0.1,0.1,0.502848,0.465072110648242,4
"117","RandUCB",200,0.7,0.7,0.1,0.2,0.5152205,0.463759329988481,4
"118","RandUCB",200,0.7,0.7,0.1,0.3,0.5222585,0.461081837989616,4
"119","RandUCB",200,0.7,0.7,0.1,0.4,0.52493,0.460118143492079,4
"120","RandUCB",200,0.7,0.7,0.1,0.5,0.550576,0.457174117860366,4
"121","RandUCB",200,0.7,0.7,0.2,0,0.485966,0.464770392770236,4
"122","RandUCB",200,0.7,0.7,0.2,0.1,0.4967815,0.463807385114552,4
"123","RandUCB",200,0.7,0.7,0.2,0.2,0.495431,0.462420471549704,4
"124","RandUCB",200,0.7,0.7,0.2,0.3,0.5205285,0.462223380231975,4
"125","RandUCB",200,0.7,0.7,0.2,0.4,0.5169935,0.459345603327255,4
"126","RandUCB",200,0.7,0.7,0.2,0.5,0.5291755,0.45910423148702,4
"127","RandUCB",200,0.7,0.7,0.3,0,0.464957,0.462209959818799,4
"128","RandUCB",200,0.7,0.7,0.3,0.1,0.4763885,0.460989393250885,4
"129","RandUCB",200,0.7,0.7,0.3,0.2,0.489025,0.459953682574682,4
"130","RandUCB",200,0.7,0.7,0.3,0.3,0.498736,0.45953312652456,4
"131","RandUCB",200,0.7,0.7,0.3,0.4,0.5070335,0.45872595885592,4
"132","RandUCB",200,0.7,0.7,0.3,0.5,0.513765,0.458256194337802,4
"133","RandUCB",200,0.7,0.7,0.4,0,0.466487,0.462373455933918,4
"134","RandUCB",200,0.7,0.7,0.4,0.1,0.471683,0.460283677331015,4
"135","RandUCB",200,0.7,0.7,0.4,0.2,0.487016,0.459616541782982,4
"136","RandUCB",200,0.7,0.7,0.4,0.3,0.4889365,0.460363307514012,4
"137","RandUCB",200,0.7,0.7,0.4,0.4,0.5027525,0.458108521625071,4
"138","RandUCB",200,0.7,0.7,0.4,0.5,0.499042,0.457585730444111,4
"139","RandUCB",200,0.7,0.7,0.5,0,0.455102,0.459392238418186,4
"140","RandUCB",200,0.7,0.7,0.5,0.1,0.4694195,0.458859663447141,4
