"","method","Nt","p0","p1","miss0","miss1","pstar1","pstar1_se","scenario"
"206","TS",526,0.1,0.2,0.4,0.1,0.710513307984791,0.0878246162549364,6
"207","TS",526,0.1,0.2,0.4,0.2,0.704020912547529,0.0868309415818121,6
"208","TS",526,0.1,0.2,0.4,0.3,0.701560836501901,0.0917320913445738,6
"209","TS",526,0.1,0.2,0.4,0.4,0.695363117870722,0.0892845673388048,6
"210","TS",526,0.1,0.2,0.4,0.5,0.685555133079848,0.0884060261974689,6
"211","TS",526,0.1,0.2,0.5,0,0.695309885931559,0.0834290086231895,6
"212","TS",526,0.1,0.2,0.5,0.1,0.694091254752852,0.086837269701812,6
"213","TS",526,0.1,0.2,0.5,0.2,0.691199619771863,0.0859286958804747,6
"214","TS",526,0.1,0.2,0.5,0.3,0.684988593155894,0.0867576150161486,6
"215","TS",526,0.1,0.2,0.5,0.4,0.681209125475285,0.0857952734320017,6
"216","TS",526,0.1,0.2,0.5,0.5,0.68145247148289,0.0876299955380513,6
"217","TS",162,0.1,0.3,0,0,0.742648148148148,0.0809323571048782,7
"218","TS",162,0.1,0.3,0,0.1,0.737771604938272,0.0827794750552085,7
"219","TS",162,0.1,0.3,0,0.2,0.729796296296296,0.0880743388568324,7
"220","TS",162,0.1,0.3,0,0.3,0.725685185185185,0.0883451972669096,7
"221","TS",162,0.1,0.3,0,0.4,0.720160493827161,0.0895927850632359,7
"222","TS",162,0.1,0.3,0,0.5,0.721475308641975,0.0924230001473603,7
"223","TS",162,0.1,0.3,0.1,0,0.727932098765432,0.0805984368292172,7
"224","TS",162,0.1,0.3,0.1,0.1,0.729493827160494,0.0835305005022293,7
"225","TS",162,0.1,0.3,0.1,0.2,0.723104938271605,0.0834218067585838,7
"226","TS",162,0.1,0.3,0.1,0.3,0.721345679012346,0.0882206729714758,7
"227","TS",162,0.1,0.3,0.1,0.4,0.718728395061728,0.0884443046280834,7
"228","TS",162,0.1,0.3,0.1,0.5,0.712160493827161,0.0867341126643351,7
"229","TS",162,0.1,0.3,0.2,0,0.724592592592593,0.0803380128506527,7
"230","TS",162,0.1,0.3,0.2,0.1,0.720185185185185,0.0801879773727287,7
"231","TS",162,0.1,0.3,0.2,0.2,0.717969135802469,0.0820469868154465,7
"232","TS",162,0.1,0.3,0.2,0.3,0.715253086419753,0.0823236082040523,7
"233","TS",162,0.1,0.3,0.2,0.4,0.704567901234568,0.0871314700132406,7
"234","TS",162,0.1,0.3,0.2,0.5,0.70066049382716,0.0881713963223801,7
