"","method","Nt","p0","p1","miss0","miss1","bias0","bias1","scenario"
"2307","RBI",200,0.9,0.9,0,0.2,-0.00553049122216387,-0.00678918430803588,5
"2308","RBI",200,0.9,0.9,0,0.3,-0.00598569578191854,-0.00663181550724479,5
"2309","RBI",200,0.9,0.9,0,0.4,-0.00533667044221742,-0.00572537141784824,5
"2310","RBI",200,0.9,0.9,0,0.5,-0.00584413305540987,-0.00568473988420393,5
"2311","RBI",200,0.9,0.9,0.1,0,-0.0066881246707523,-0.00605831637693266,5
"2312","RBI",200,0.9,0.9,0.1,0.1,-0.00620369996563552,-0.00669947971540019,5
"2313","RBI",200,0.9,0.9,0.1,0.2,-0.00600580936362849,-0.00632708214663513,5
"2314","RBI",200,0.9,0.9,0.1,0.3,-0.00580266521502415,-0.00645604536549327,5
"2315","RBI",200,0.9,0.9,0.1,0.4,-0.00556819851277945,-0.00644949969755937,5
"2316","RBI",200,0.9,0.9,0.1,0.5,-0.00564538189466435,-0.0064987522279063,5
"2317","RBI",200,0.9,0.9,0.2,0,-0.00585073242740175,-0.00606101461524633,5
"2318","RBI",200,0.9,0.9,0.2,0.1,-0.00628580129612766,-0.00610291763937376,5
"2319","RBI",200,0.9,0.9,0.2,0.2,-0.0062137420099746,-0.00625026219398206,5
"2320","RBI",200,0.9,0.9,0.2,0.3,-0.00601871307218871,-0.0069467661048872,5
"2321","RBI",200,0.9,0.9,0.2,0.4,-0.00558751211232555,-0.00660301955374298,5
"2322","RBI",200,0.9,0.9,0.2,0.5,-0.00580665009247239,-0.00688371485412087,5
"2323","RBI",200,0.9,0.9,0.3,0,-0.00640384921651704,-0.00560842631066971,5
"2324","RBI",200,0.9,0.9,0.3,0.1,-0.00655461233791521,-0.00565841145999058,5
"2325","RBI",200,0.9,0.9,0.3,0.2,-0.00636681874749634,-0.00559235514494993,5
"2326","RBI",200,0.9,0.9,0.3,0.3,-0.0061770057633922,-0.00607926041893792,5
"2327","RBI",200,0.9,0.9,0.3,0.4,-0.0056035586765526,-0.00569807794398702,5
"2328","RBI",200,0.9,0.9,0.3,0.5,-0.00626196586309469,-0.0059613262228041,5
"2329","RBI",200,0.9,0.9,0.4,0,-0.00614915323908283,-0.0053186160684614,5
"2330","RBI",200,0.9,0.9,0.4,0.1,-0.00654093105333065,-0.00567308811217671,5
"2331","RBI",200,0.9,0.9,0.4,0.2,-0.00564520371607358,-0.00613937768918726,5
"2332","RBI",200,0.9,0.9,0.4,0.3,-0.00530669615219015,-0.00627988810318969,5
"2333","RBI",200,0.9,0.9,0.4,0.4,-0.00606596803435999,-0.00639301064111397,5
"2334","RBI",200,0.9,0.9,0.4,0.5,-0.0054333939341169,-0.00705439966892585,5
"2335","RBI",200,0.9,0.9,0.5,0,-0.00619724445915915,-0.00567878235512509,5
"2336","RBI",200,0.9,0.9,0.5,0.1,-0.00655366467950391,-0.00590567793624108,5
"2337","RBI",200,0.9,0.9,0.5,0.2,-0.00678809486529608,-0.0058135533308068,5
"2338","RBI",200,0.9,0.9,0.5,0.3,-0.00685681968614049,-0.00593176706633802,5
"2339","RBI",200,0.9,0.9,0.5,0.4,-0.00726015518809053,-0.00601351320040666,5
"2340","RBI",200,0.9,0.9,0.5,0.5,-0.00612220027708121,-0.00657820865164027,5
"2341","RBI",526,0.1,0.2,0,0,-0.00525387299108264,-0.000575323036746567,6
"2342","RBI",526,0.1,0.2,0,0.1,-0.00529796695058857,-0.00046760238457888,6
"2343","RBI",526,0.1,0.2,0,0.2,-0.00486667395088065,-0.00111109376751947,6
"2344","RBI",526,0.1,0.2,0,0.3,-0.00501423728929017,-0.00136499504134668,6
"2345","RBI",526,0.1,0.2,0,0.4,-0.00518879208537223,-0.00117386817608339,6
"2346","RBI",526,0.1,0.2,0,0.5,-0.00531156305601661,-0.00149786454280029,6
"2347","RBI",526,0.1,0.2,0.1,0,-0.00544717440037212,-0.00105658658748214,6
"2348","RBI",526,0.1,0.2,0.1,0.1,-0.0056705514181223,-0.000732747917131571,6
"2349","RBI",526,0.1,0.2,0.1,0.2,-0.0052970677931089,-0.000877660544514713,6
"2350","RBI",526,0.1,0.2,0.1,0.3,-0.00507886079736879,-0.00139789139798802,6
"2351","RBI",526,0.1,0.2,0.1,0.4,-0.00484921889962646,-0.00110523560214285,6
"2352","RBI",526,0.1,0.2,0.1,0.5,-0.00563857147950186,-0.00137004111822916,6
"2353","RBI",526,0.1,0.2,0.2,0,-0.00541700853441449,-0.000874628784088699,6
"2354","RBI",526,0.1,0.2,0.2,0.1,-0.00549599372205875,-0.000770435860411034,6
"2355","RBI",526,0.1,0.2,0.2,0.2,-0.00512703251380595,-0.000946492318946002,6
"2356","RBI",526,0.1,0.2,0.2,0.3,-0.0055636352690653,-0.0015700205417799,6
"2357","RBI",526,0.1,0.2,0.2,0.4,-0.00522539987647387,-0.00123085340166457,6
"2358","RBI",526,0.1,0.2,0.2,0.5,-0.0051444020522709,-0.00165699764389285,6
"2359","RBI",526,0.1,0.2,0.3,0,-0.00534242819403059,-0.000611908525088634,6
"2360","RBI",526,0.1,0.2,0.3,0.1,-0.00566036786350753,-0.000882507908884028,6
"2361","RBI",526,0.1,0.2,0.3,0.2,-0.00552806843368182,-0.00118508960551328,6
"2362","RBI",526,0.1,0.2,0.3,0.3,-0.00499202713397714,-0.00151970935131057,6
"2363","RBI",526,0.1,0.2,0.3,0.4,-0.00548967698615248,-0.001493754688973,6
"2364","RBI",526,0.1,0.2,0.3,0.5,-0.00547670784480692,-0.00184875230419659,6
"2365","RBI",526,0.1,0.2,0.4,0,-0.00530789096014554,-0.00109290009389473,6
"2366","RBI",526,0.1,0.2,0.4,0.1,-0.0057726174094364,-0.000748351568037736,6
"2367","RBI",526,0.1,0.2,0.4,0.2,-0.00584535479208395,-0.00155235784581206,6
"2368","RBI",526,0.1,0.2,0.4,0.3,-0.0050580786523339,-0.00179739916545585,6
"2369","RBI",526,0.1,0.2,0.4,0.4,-0.00528078113608789,-0.00147334875561714,6
"2370","RBI",526,0.1,0.2,0.4,0.5,-0.005453560578203,-0.00142748802010581,6
"2371","RBI",526,0.1,0.2,0.5,0,-0.0052595784717869,-0.000974761255304019,6
"2372","RBI",526,0.1,0.2,0.5,0.1,-0.00565014496257846,-0.00115972494671071,6
"2373","RBI",526,0.1,0.2,0.5,0.2,-0.00587645318889134,-0.00147381612165021,6
"2374","RBI",526,0.1,0.2,0.5,0.3,-0.0058962065127923,-0.00187364713022489,6
"2375","RBI",526,0.1,0.2,0.5,0.4,-0.00576238097118732,-0.00172491123133439,6
"2376","RBI",526,0.1,0.2,0.5,0.5,-0.00564236463807424,-0.00182997414354835,6
"2377","RBI",162,0.1,0.3,0,0,-0.00518049913320991,-0.00115683033917829,7
"2378","RBI",162,0.1,0.3,0,0.1,-0.00624734422408701,-0.00120292621153745,7
"2379","RBI",162,0.1,0.3,0,0.2,-0.00554543176074743,-0.00246104834730332,7
"2380","RBI",162,0.1,0.3,0,0.3,-0.00615437520471722,-0.00269451349211036,7
"2381","RBI",162,0.1,0.3,0,0.4,-0.00520438945219891,-0.00243727774118602,7
"2382","RBI",162,0.1,0.3,0,0.5,-0.00501480350977655,-0.00303615128438101,7
"2383","RBI",162,0.1,0.3,0.1,0,-0.0057523550785549,-0.00175115132238352,7
"2384","RBI",162,0.1,0.3,0.1,0.1,-0.00636874321382595,-0.00193626370513256,7
"2385","RBI",162,0.1,0.3,0.1,0.2,-0.00582640628163958,-0.00259081265035077,7
"2386","RBI",162,0.1,0.3,0.1,0.3,-0.00623450136130409,-0.00284290013644678,7
"2387","RBI",162,0.1,0.3,0.1,0.4,-0.00563457463603712,-0.00211573262556392,7
"2388","RBI",162,0.1,0.3,0.1,0.5,-0.00588367332819596,-0.00268518609461665,7
"2389","RBI",162,0.1,0.3,0.2,0,-0.00527698243963126,-0.00141504744251275,7
"2390","RBI",162,0.1,0.3,0.2,0.1,-0.00610547338241249,-0.00227230481544255,7
"2391","RBI",162,0.1,0.3,0.2,0.2,-0.00590336305610333,-0.00287490369146154,7
"2392","RBI",162,0.1,0.3,0.2,0.3,-0.00623626722860561,-0.00337067346636227,7
"2393","RBI",162,0.1,0.3,0.2,0.4,-0.00578227806656104,-0.00261266365354634,7
"2394","RBI",162,0.1,0.3,0.2,0.5,-0.00631747401785798,-0.00265688271435072,7
"2395","RBI",162,0.1,0.3,0.3,0,-0.00701875787715064,-0.00177786881550857,7
"2396","RBI",162,0.1,0.3,0.3,0.1,-0.00568563597658034,-0.0022862755559907,7
"2397","RBI",162,0.1,0.3,0.3,0.2,-0.0057746460158512,-0.00322721764046413,7
"2398","RBI",162,0.1,0.3,0.3,0.3,-0.00587010913276846,-0.00346328743104957,7
"2399","RBI",162,0.1,0.3,0.3,0.4,-0.00623677298597643,-0.00307451625818794,7
"2400","RBI",162,0.1,0.3,0.3,0.5,-0.00617413856058957,-0.00342747412830863,7
"2401","RBI",162,0.1,0.3,0.4,0,-0.0060038548984767,-0.00232218306808163,7
"2402","RBI",162,0.1,0.3,0.4,0.1,-0.00519186156869551,-0.0023644181399719,7
"2403","RBI",162,0.1,0.3,0.4,0.2,-0.00555029223784573,-0.00355112223510234,7
"2404","RBI",162,0.1,0.3,0.4,0.3,-0.0062397951664781,-0.00352210099995037,7
"2405","RBI",162,0.1,0.3,0.4,0.4,-0.00593638907831993,-0.00325615948689773,7
"2406","RBI",162,0.1,0.3,0.4,0.5,-0.00647762316491349,-0.00333042251097421,7
"2407","RBI",162,0.1,0.3,0.5,0,-0.0051118000375258,-0.0020434031626822,7
"2408","RBI",162,0.1,0.3,0.5,0.1,-0.00525600905962212,-0.00250265780351988,7
"2409","RBI",162,0.1,0.3,0.5,0.2,-0.00611258192211331,-0.00335637616943041,7
"2410","RBI",162,0.1,0.3,0.5,0.3,-0.0062789376270959,-0.0037190469308252,7
"2411","RBI",162,0.1,0.3,0.5,0.4,-0.00619784851348845,-0.00382661934269535,7
"2412","RBI",162,0.1,0.3,0.5,0.5,-0.00562247425240277,-0.00428125280320057,7
"2413","RBI",82,0.1,0.4,0,0,-0.00550030810755713,-0.00209590372440838,8
"2414","RBI",82,0.1,0.4,0,0.1,-0.00656994295739696,-0.00193202789695707,8
"2415","RBI",82,0.1,0.4,0,0.2,-0.00584321974048019,-0.00282592908032947,8
"2416","RBI",82,0.1,0.4,0,0.3,-0.00721970819912403,-0.00408722267962874,8
"2417","RBI",82,0.1,0.4,0,0.4,-0.0065084668394661,-0.00171280500139842,8
"2418","RBI",82,0.1,0.4,0,0.5,-0.00605068835721205,-0.00271495908765257,8
"2419","RBI",82,0.1,0.4,0.1,0,-0.00490491406487611,-0.00294282701616294,8
"2420","RBI",82,0.1,0.4,0.1,0.1,-0.00726803281346616,-0.00337448491709569,8
"2421","RBI",82,0.1,0.4,0.1,0.2,-0.00637592743386196,-0.00331711636118653,8
"2422","RBI",82,0.1,0.4,0.1,0.3,-0.00631913483348931,-0.00382773919646873,8
"2423","RBI",82,0.1,0.4,0.1,0.4,-0.00584544879278612,-0.00318982245335975,8
"2424","RBI",82,0.1,0.4,0.1,0.5,-0.0073426771995401,-0.00310014032267431,8
"2425","RBI",82,0.1,0.4,0.2,0,-0.00440442541261095,-0.00235405054470161,8
"2426","RBI",82,0.1,0.4,0.2,0.1,-0.00618650715988123,-0.00367127165430547,8
"2427","RBI",82,0.1,0.4,0.2,0.2,-0.00638866785931813,-0.0041231027169682,8
"2428","RBI",82,0.1,0.4,0.2,0.3,-0.00683186788742075,-0.00470060495401553,8
"2429","RBI",82,0.1,0.4,0.2,0.4,-0.00612249517790503,-0.00370300050958405,8
"2430","RBI",82,0.1,0.4,0.2,0.5,-0.00675426654894151,-0.00395401857717392,8
"2431","RBI",82,0.1,0.4,0.3,0,-0.00567801327165164,-0.00242195967416176,8
"2432","RBI",82,0.1,0.4,0.3,0.1,-0.00544370243692555,-0.00471010761785201,8
"2433","RBI",82,0.1,0.4,0.3,0.2,-0.00592837843048703,-0.00398937830578483,8
"2434","RBI",82,0.1,0.4,0.3,0.3,-0.00671755073827193,-0.00461638994752062,8
"2435","RBI",82,0.1,0.4,0.3,0.4,-0.0064821469046758,-0.00494998573367711,8
"2436","RBI",82,0.1,0.4,0.3,0.5,-0.00586050384338579,-0.00423977849364976,8
"2437","RBI",82,0.1,0.4,0.4,0,-0.00712449836432867,-0.00288684497884056,8
"2438","RBI",82,0.1,0.4,0.4,0.1,-0.00505205123863829,-0.00519624809572328,8
"2439","RBI",82,0.1,0.4,0.4,0.2,-0.00656823920300495,-0.00457559914852951,8
"2440","RBI",82,0.1,0.4,0.4,0.3,-0.00795854130542686,-0.00424274458018242,8
"2441","RBI",82,0.1,0.4,0.4,0.4,-0.00644340848322709,-0.00442934339355894,8
"2442","RBI",82,0.1,0.4,0.4,0.5,-0.00643051343334029,-0.00432740140716564,8
"2443","RBI",82,0.1,0.4,0.5,0,-0.0069518344653077,-0.00465247575431654,8
"2444","RBI",82,0.1,0.4,0.5,0.1,-0.00594470536333608,-0.00486907588330149,8
"2445","RBI",82,0.1,0.4,0.5,0.2,-0.00627043658755688,-0.00425894261305076,8
"2446","RBI",82,0.1,0.4,0.5,0.3,-0.00628803838440595,-0.0056561443975901,8
"2447","RBI",82,0.1,0.4,0.5,0.4,-0.00717414875036979,-0.00556224227378316,8
"2448","RBI",82,0.1,0.4,0.5,0.5,-0.00653067830473467,-0.00505202326043824,8
"2449","RBI",254,0.4,0.6,0,0,-0.0146600371005896,-0.00114390608207826,12
"2450","RBI",254,0.4,0.6,0,0.1,-0.0166328177714331,-0.00164027897051222,12
"2451","RBI",254,0.4,0.6,0,0.2,-0.0147804610423373,-0.00215615899111665,12
"2452","RBI",254,0.4,0.6,0,0.3,-0.0158356111003198,-0.00186509553184711,12
"2453","RBI",254,0.4,0.6,0,0.4,-0.0159846726775834,-0.00138262076554208,12
"2454","RBI",254,0.4,0.6,0,0.5,-0.0141901787990725,-0.00163614423808411,12
"2455","RBI",254,0.4,0.6,0.1,0,-0.0149189155230812,-0.00201163078895361,12
"2456","RBI",254,0.4,0.6,0.1,0.1,-0.0166015288386085,-0.001645738278788,12
"2457","RBI",254,0.4,0.6,0.1,0.2,-0.0163031151568585,-0.00194239973030208,12
"2458","RBI",254,0.4,0.6,0.1,0.3,-0.0162034433379616,-0.00250077282059247,12
"2459","RBI",254,0.4,0.6,0.1,0.4,-0.0151211618856577,-0.00229445062654932,12
"2460","RBI",254,0.4,0.6,0.1,0.5,-0.0149327786992706,-0.00203983291972365,12
"2461","RBI",254,0.4,0.6,0.2,0,-0.0158674729345193,-0.00208327366833472,12
"2462","RBI",254,0.4,0.6,0.2,0.1,-0.0161183930551769,-0.00115982371321632,12
"2463","RBI",254,0.4,0.6,0.2,0.2,-0.0155850852895333,-0.0017225102364008,12
"2464","RBI",254,0.4,0.6,0.2,0.3,-0.0162021846397629,-0.0016754884825444,12
"2465","RBI",254,0.4,0.6,0.2,0.4,-0.0155881754503737,-0.00190142552398465,12
"2466","RBI",254,0.4,0.6,0.2,0.5,-0.0159249164323877,-0.00244737820949614,12
"2467","RBI",254,0.4,0.6,0.3,0,-0.0146445333171873,-0.00170801636161566,12
"2468","RBI",254,0.4,0.6,0.3,0.1,-0.016149127328005,-0.00195771436035497,12
"2469","RBI",254,0.4,0.6,0.3,0.2,-0.0151084123694758,-0.00241801410455811,12
"2470","RBI",254,0.4,0.6,0.3,0.3,-0.0152000571355246,-0.00232689819148646,12
"2471","RBI",254,0.4,0.6,0.3,0.4,-0.0158426707755579,-0.00190171803354511,12
"2472","RBI",254,0.4,0.6,0.3,0.5,-0.0148917872812211,-0.00233551580751967,12
"2473","RBI",254,0.4,0.6,0.4,0,-0.0158219046832834,-0.00204816018957132,12
"2474","RBI",254,0.4,0.6,0.4,0.1,-0.0163072300383792,-0.00168578914855821,12
"2475","RBI",254,0.4,0.6,0.4,0.2,-0.0151324913557077,-0.00222795143275301,12
"2476","RBI",254,0.4,0.6,0.4,0.3,-0.0153679225780218,-0.00275825114157147,12
"2477","RBI",254,0.4,0.6,0.4,0.4,-0.0152832098483655,-0.00260354263850704,12
"2478","RBI",254,0.4,0.6,0.4,0.5,-0.0163467669227808,-0.0029815206163516,12
"2479","RBI",254,0.4,0.6,0.5,0,-0.0168565793301211,-0.00211921055644071,12
"2480","RBI",254,0.4,0.6,0.5,0.1,-0.015192426149325,-0.00196970227484761,12
"2481","RBI",254,0.4,0.6,0.5,0.2,-0.0146072922146095,-0.00303586579934167,12
"2482","RBI",254,0.4,0.6,0.5,0.3,-0.016724366029325,-0.00259510195993173,12
"2483","RBI",254,0.4,0.6,0.5,0.4,-0.0166030534754131,-0.00249453960980395,12
"2484","RBI",254,0.4,0.6,0.5,0.5,-0.0162779546624743,-0.00379881281331818,12
"2485","RBI",82,0.6,0.9,0,0,-0.0173788499064602,-0.000346405306163478,9
"2486","RBI",82,0.6,0.9,0,0.1,-0.01921656893222,-0.000348362304524286,9
"2487","RBI",82,0.6,0.9,0,0.2,-0.0176734535541672,-0.00030741218586372,9
"2488","RBI",82,0.6,0.9,0,0.3,-0.01796282994188,-0.00057733501902546,9
"2489","RBI",82,0.6,0.9,0,0.4,-0.018314710370302,-0.000981298397106367,9
"2490","RBI",82,0.6,0.9,0,0.5,-0.0148365890607449,-0.000700484982855687,9
"2491","RBI",82,0.6,0.9,0.1,0,-0.0161422691239334,-0.00130093688939237,9
"2492","RBI",82,0.6,0.9,0.1,0.1,-0.0186088102097804,-0.00165198619566864,9
"2493","RBI",82,0.6,0.9,0.1,0.2,-0.0171446536744775,-0.000933352834432966,9
"2494","RBI",82,0.6,0.9,0.1,0.3,-0.0176223439010297,-0.000629558222564497,9
"2495","RBI",82,0.6,0.9,0.1,0.4,-0.0183613177720425,-0.000506781724068261,9
"2496","RBI",82,0.6,0.9,0.1,0.5,-0.016419508054893,-0.000810996579518553,9
"2497","RBI",82,0.6,0.9,0.2,0,-0.0197386768394177,-0.000517999451264073,9
"2498","RBI",82,0.6,0.9,0.2,0.1,-0.017519557391371,-0.00142025013405389,9
"2499","RBI",82,0.6,0.9,0.2,0.2,-0.0177654140119252,-0.00140000636476079,9
"2500","RBI",82,0.6,0.9,0.2,0.3,-0.0179224752463517,-0.00177099250427359,9
"2501","RBI",82,0.6,0.9,0.2,0.4,-0.0192258084824147,-0.00123800007644392,9
"2502","RBI",82,0.6,0.9,0.2,0.5,-0.0184190078379955,-0.000765685754117951,9
"2503","RBI",82,0.6,0.9,0.3,0,-0.0186846425366888,-0.000600963384164155,9
"2504","RBI",82,0.6,0.9,0.3,0.1,-0.018922600570122,-0.000676861684111518,9
"2505","RBI",82,0.6,0.9,0.3,0.2,-0.0192096815517382,-0.000777464748275114,9
"2506","RBI",82,0.6,0.9,0.3,0.3,-0.0187999895874434,-0.00106986372536555,9
"2507","RBI",82,0.6,0.9,0.3,0.4,-0.0178868299895133,-0.00186296819988574,9
"2508","RBI",82,0.6,0.9,0.3,0.5,-0.0186628005592587,-0.00130741918693444,9
"2509","RBI",82,0.6,0.9,0.4,0,-0.0185908691575994,-0.000282004618828213,9
"2510","RBI",82,0.6,0.9,0.4,0.1,-0.0175404332955615,-0.000746664153967402,9
"2511","RBI",82,0.6,0.9,0.4,0.2,-0.0175370316303709,-0.000647777610694233,9
"2512","RBI",82,0.6,0.9,0.4,0.3,-0.0176140184616229,-0.0015200951582186,9
"2513","RBI",82,0.6,0.9,0.4,0.4,-0.0175686351083615,-0.0013322769164229,9
"2514","RBI",82,0.6,0.9,0.4,0.5,-0.0187389258838067,-0.00169867531019241,9
"2515","RBI",82,0.6,0.9,0.5,0,-0.0190701732321568,-0.00105772795838954,9
"2516","RBI",82,0.6,0.9,0.5,0.1,-0.0188283226518684,-0.000787107487588812,9
"2517","RBI",82,0.6,0.9,0.5,0.2,-0.0171139114622827,-0.00212528696628189,9
"2518","RBI",82,0.6,0.9,0.5,0.3,-0.0205637581724347,-0.00142978318773157,9
"2519","RBI",82,0.6,0.9,0.5,0.4,-0.0187960784171731,-0.00189629208413866,9
"2520","RBI",82,0.6,0.9,0.5,0.5,-0.0192274828225267,-0.00257438213847916,9
"2521","RBI",162,0.7,0.9,0,0,-0.0149730675431325,-0.000164664742217435,10
"2522","RBI",162,0.7,0.9,0,0.1,-0.0151751581052912,-0.000334552661669152,10
"2523","RBI",162,0.7,0.9,0,0.2,-0.0140731852138153,-9.49523493533055e-05,10
"2524","RBI",162,0.7,0.9,0,0.3,-0.0145475079097543,-0.000923805888943918,10
"2525","RBI",162,0.7,0.9,0,0.4,-0.0150971971030434,-0.00104884859599319,10
"2526","RBI",162,0.7,0.9,0,0.5,-0.0137983063057571,-0.000983759511778093,10
"2527","RBI",162,0.7,0.9,0.1,0,-0.0157629760467209,-0.00065107719230173,10
"2528","RBI",162,0.7,0.9,0.1,0.1,-0.0154312049905717,-0.00111396416454312,10
"2529","RBI",162,0.7,0.9,0.1,0.2,-0.0146002795378946,-0.000792753610269537,10
"2530","RBI",162,0.7,0.9,0.1,0.3,-0.0150658514439563,-0.000882522518944606,10
"2531","RBI",162,0.7,0.9,0.1,0.4,-0.0137175106512845,-0.000394632789706528,10
"2532","RBI",162,0.7,0.9,0.1,0.5,-0.0138934054775303,-0.000459018616764451,10
"2533","RBI",162,0.7,0.9,0.2,0,-0.0148392150073381,-0.000151411507671284,10
"2534","RBI",162,0.7,0.9,0.2,0.1,-0.0151449315485555,-0.000974171983829097,10
"2535","RBI",162,0.7,0.9,0.2,0.2,-0.0149072542502396,-0.000658492619259321,10
"2536","RBI",162,0.7,0.9,0.2,0.3,-0.016031337781072,-0.00131985824048209,10
"2537","RBI",162,0.7,0.9,0.2,0.4,-0.0153278192179319,-0.000626462667955185,10
"2538","RBI",162,0.7,0.9,0.2,0.5,-0.014773655247216,-0.00156687307426295,10
"2539","RBI",162,0.7,0.9,0.3,0,-0.0158303003709973,-0.000798248728515194,10
"2540","RBI",162,0.7,0.9,0.3,0.1,-0.0149721025950376,-0.00124103669803,10
"2541","RBI",162,0.7,0.9,0.3,0.2,-0.0147081047180564,-0.000633821345107366,10
"2542","RBI",162,0.7,0.9,0.3,0.3,-0.0167308436868155,-0.000708610191455517,10
"2543","RBI",162,0.7,0.9,0.3,0.4,-0.0152492272973279,-0.00110464346301908,10
"2544","RBI",162,0.7,0.9,0.3,0.5,-0.0156180419636156,-0.000972331046927954,10
"2545","RBI",162,0.7,0.9,0.4,0,-0.0148211127732065,-0.000518594568791664,10
"2546","RBI",162,0.7,0.9,0.4,0.1,-0.0161262500050827,-0.000933999978397382,10
"2547","RBI",162,0.7,0.9,0.4,0.2,-0.014503902558971,-0.000765433434710472,10
"2548","RBI",162,0.7,0.9,0.4,0.3,-0.0157418628692375,-0.000727653524938754,10
"2549","RBI",162,0.7,0.9,0.4,0.4,-0.0155032052048744,-0.00123925353901122,10
"2550","RBI",162,0.7,0.9,0.4,0.5,-0.0162602466429016,-0.00135144077603078,10
"2551","RBI",162,0.7,0.9,0.5,0,-0.0166841832258647,-0.00110308081656363,10
"2552","RBI",162,0.7,0.9,0.5,0.1,-0.0156481483669861,-0.00110533675492241,10
"2553","RBI",162,0.7,0.9,0.5,0.2,-0.0160203676938508,-0.00108736160029499,10
"2554","RBI",162,0.7,0.9,0.5,0.3,-0.0169675509772461,-0.00057021810076896,10
"2555","RBI",162,0.7,0.9,0.5,0.4,-0.0163960561829354,-0.00135749785404071,10
"2556","RBI",162,0.7,0.9,0.5,0.5,-0.0157639435706525,-0.00142131742066998,10
"2557","RBI",526,0.8,0.9,0,0,-0.0101649276142188,-0.000371053688571155,11
"2558","RBI",526,0.8,0.9,0,0.1,-0.0101317195656629,-0.000428335631889598,11
"2559","RBI",526,0.8,0.9,0,0.2,-0.0104159994279379,-0.00025330683981184,11
"2560","RBI",526,0.8,0.9,0,0.3,-0.00966804836965451,-0.000464150219984916,11
"2561","RBI",526,0.8,0.9,0,0.4,-0.0100348829945075,-0.000356679055113829,11
"2562","RBI",526,0.8,0.9,0,0.5,-0.00978507730804568,-0.000502636395957268,11
"2563","RBI",526,0.8,0.9,0.1,0,-0.00994270553519039,-0.000319011423100313,11
"2564","RBI",526,0.8,0.9,0.1,0.1,-0.00933070526231328,-0.000615146031239466,11
"2565","RBI",526,0.8,0.9,0.1,0.2,-0.0107602983480662,-0.000445899136318095,11
"2566","RBI",526,0.8,0.9,0.1,0.3,-0.0102736049621707,-0.000570645520246105,11
"2567","RBI",526,0.8,0.9,0.1,0.4,-0.0110588067313524,-0.000673591627470604,11
"2568","RBI",526,0.8,0.9,0.1,0.5,-0.0103277768908282,-0.000702316133709524,11
"2569","RBI",526,0.8,0.9,0.2,0,-0.010642274630949,-0.000415936921224991,11
"2570","RBI",526,0.8,0.9,0.2,0.1,-0.0103720144299863,-0.000367756506906236,11
"2571","RBI",526,0.8,0.9,0.2,0.2,-0.0106203573186507,-0.000513860882463524,11
"2572","RBI",526,0.8,0.9,0.2,0.3,-0.0107284336169748,-0.000633823321056326,11
"2573","RBI",526,0.8,0.9,0.2,0.4,-0.0111335117270565,-0.000302063683800813,11
"2574","RBI",526,0.8,0.9,0.2,0.5,-0.0107312441750858,-0.000639621920764499,11
"2575","RBI",526,0.8,0.9,0.3,0,-0.010295574180245,-0.000442008835724539,11
"2576","RBI",526,0.8,0.9,0.3,0.1,-0.0104929403979347,-0.000324836820077778,11
"2577","RBI",526,0.8,0.9,0.3,0.2,-0.0108082062264755,-0.000382773741798181,11
"2578","RBI",526,0.8,0.9,0.3,0.3,-0.0105358077497809,-0.000389943886933808,11
"2579","RBI",526,0.8,0.9,0.3,0.4,-0.0108879533269045,-0.000384511773926066,11
"2580","RBI",526,0.8,0.9,0.3,0.5,-0.0116637516915836,-0.000827220626345992,11
"2581","RBI",526,0.8,0.9,0.4,0,-0.0107182702780624,-0.000482063658573395,11
"2582","RBI",526,0.8,0.9,0.4,0.1,-0.0104263914638867,-0.000626632464926224,11
"2583","RBI",526,0.8,0.9,0.4,0.2,-0.0106549452185656,-0.000640363238748387,11
"2584","RBI",526,0.8,0.9,0.4,0.3,-0.0108927086920849,-0.000573741124815119,11
"2585","RBI",526,0.8,0.9,0.4,0.4,-0.0110701794361474,-0.000499394315922608,11
"2586","RBI",526,0.8,0.9,0.4,0.5,-0.0104795612348904,-0.000779978427451145,11
"2587","RBI",526,0.8,0.9,0.5,0,-0.011172105413695,-0.000620815729431068,11
"2588","RBI",526,0.8,0.9,0.5,0.1,-0.0108084711585633,-0.00061748620788904,11
"2589","RBI",526,0.8,0.9,0.5,0.2,-0.0105698970946347,-0.000848465625265415,11
"2590","RBI",526,0.8,0.9,0.5,0.3,-0.0120998287006771,-0.000692193179743783,11
"2591","RBI",526,0.8,0.9,0.5,0.4,-0.0109500302416318,-0.000687521292073723,11
"2592","RBI",526,0.8,0.9,0.5,0.5,-0.0109323710863414,-0.00075960443869505,11
"2593","RGI",200,0.1,0.1,0,0,-0.00404407124439601,-0.00472896566072303,1
"2594","RGI",200,0.1,0.1,0,0.1,-0.0047723924806256,-0.0045471564046491,1
"2595","RGI",200,0.1,0.1,0,0.2,-0.00435030739589651,-0.0048129917643306,1
"2596","RGI",200,0.1,0.1,0,0.3,-0.00474237611425424,-0.00507455900965442,1
"2597","RGI",200,0.1,0.1,0,0.4,-0.00438741915023309,-0.00491314101678088,1
"2598","RGI",200,0.1,0.1,0,0.5,-0.00471392210841412,-0.00443110766699803,1
"2599","RGI",200,0.1,0.1,0.1,0,-0.00450023376250604,-0.00437697025295827,1
"2600","RGI",200,0.1,0.1,0.1,0.1,-0.0052898073030567,-0.00461108447369291,1
"2601","RGI",200,0.1,0.1,0.1,0.2,-0.00506175075606455,-0.00499100994041057,1
