"","method","Nt","p0","p1","miss0","miss1","ENS","ENS_se","scenario"
"2935","RGI",82,0.6,0.9,0.3,0,60.1892,3.99194149752874,9
"2936","RGI",82,0.6,0.9,0.3,0.1,55.489,4.10526056620425,9
"2937","RGI",82,0.6,0.9,0.3,0.2,50.7926,4.28100665051973,9
"2938","RGI",82,0.6,0.9,0.3,0.3,45.9347,4.33920716051656,9
"2939","RGI",82,0.6,0.9,0.3,0.4,41.1,4.39287260604872,9
"2940","RGI",82,0.6,0.9,0.3,0.5,36.1164,4.48623045176757,9
"2941","RGI",82,0.6,0.9,0.4,0,57.3494,4.39222595102762,9
"2942","RGI",82,0.6,0.9,0.4,0.1,52.8713,4.43561763234592,9
"2943","RGI",82,0.6,0.9,0.4,0.2,48.3883,4.46565978571276,9
"2944","RGI",82,0.6,0.9,0.4,0.3,43.7367,4.44809528508175,9
"2945","RGI",82,0.6,0.9,0.4,0.4,39.2226,4.36302106748106,9
"2946","RGI",82,0.6,0.9,0.4,0.5,34.4124,4.38634816732832,9
"2947","RGI",82,0.6,0.9,0.5,0,53.878,4.96356522048112,9
"2948","RGI",82,0.6,0.9,0.5,0.1,49.6739,4.84843371832101,9
"2949","RGI",82,0.6,0.9,0.5,0.2,45.5358,4.64138692712219,9
"2950","RGI",82,0.6,0.9,0.5,0.3,41.1848,4.57052928376937,9
"2951","RGI",82,0.6,0.9,0.5,0.4,36.8547,4.45065936091212,9
"2952","RGI",82,0.6,0.9,0.5,0.5,32.3989,4.38213408054911,9
"2953","RGI",162,0.7,0.9,0,0,137.5667,4.25391122216586,10
"2954","RGI",162,0.7,0.9,0,0.1,126.6914,5.08471744299991,10
"2955","RGI",162,0.7,0.9,0,0.2,115.8403,5.71841463489608,10
"2956","RGI",162,0.7,0.9,0,0.3,104.8588,6.18579735918474,10
"2957","RGI",162,0.7,0.9,0,0.4,93.7515,6.57545978750853,10
"2958","RGI",162,0.7,0.9,0,0.5,82.4271,6.97374712080174,10
"2959","RGI",162,0.7,0.9,0.1,0,133.93,4.73074391547454,10
"2960","RGI",162,0.7,0.9,0.1,0.1,123.3882,5.24341969567672,10
"2961","RGI",162,0.7,0.9,0.1,0.2,112.8117,5.76664274312643,10
"2962","RGI",162,0.7,0.9,0.1,0.3,102.1003,6.20780908206429,10
"2963","RGI",162,0.7,0.9,0.1,0.4,91.2964,6.44866696074135,10
"2964","RGI",162,0.7,0.9,0.1,0.5,80.1881,6.7708421056972,10
"2965","RGI",162,0.7,0.9,0.2,0,129.8276,5.28447450623813,10
"2966","RGI",162,0.7,0.9,0.2,0.1,119.6432,5.58005443170101,10
"2967","RGI",162,0.7,0.9,0.2,0.2,109.3729,5.86725558151389,10
"2968","RGI",162,0.7,0.9,0.2,0.3,98.8672,6.16728203480023,10
"2969","RGI",162,0.7,0.9,0.2,0.4,88.3596,6.29206220921921,10
"2970","RGI",162,0.7,0.9,0.2,0.5,77.6323,6.52284841653909,10
"2971","RGI",162,0.7,0.9,0.3,0,125.1123,6.08101854861987,10
"2972","RGI",162,0.7,0.9,0.3,0.1,115.2327,6.10837801205801,10
"2973","RGI",162,0.7,0.9,0.3,0.2,105.3745,6.13850290150515,10
"2974","RGI",162,0.7,0.9,0.3,0.3,95.2647,6.14641454436447,10
"2975","RGI",162,0.7,0.9,0.3,0.4,85.13,6.24531827852192,10
"2976","RGI",162,0.7,0.9,0.3,0.5,74.845,6.44420109655008,10
"2977","RGI",162,0.7,0.9,0.4,0,119.4071,6.91615159646537,10
"2978","RGI",162,0.7,0.9,0.4,0.1,110.0666,6.73081680254952,10
"2979","RGI",162,0.7,0.9,0.4,0.2,100.7684,6.49305609229905,10
"2980","RGI",162,0.7,0.9,0.4,0.3,91.0279,6.36204127202227,10
"2981","RGI",162,0.7,0.9,0.4,0.4,81.462,6.2176862225587,10
"2982","RGI",162,0.7,0.9,0.4,0.5,71.5091,6.25782975426172,10
"2983","RGI",162,0.7,0.9,0.5,0,112.8213,8.12386398375814,10
"2984","RGI",162,0.7,0.9,0.5,0.1,103.9768,7.60606645939269,10
"2985","RGI",162,0.7,0.9,0.5,0.2,95.0355,7.12772896524694,10
"2986","RGI",162,0.7,0.9,0.5,0.3,85.9486,6.80629051679841,10
"2987","RGI",162,0.7,0.9,0.5,0.4,76.8606,6.57911058651631,10
"2988","RGI",162,0.7,0.9,0.5,0.5,67.4792,6.25156584925383,10
"2989","RGI",526,0.8,0.9,0,0,462.8053,7.52744698791135,11
"2990","RGI",526,0.8,0.9,0,0.1,425.0968,9.03806386455871,11
"2991","RGI",526,0.8,0.9,0,0.2,387.1302,10.6858910151039,11
"2992","RGI",526,0.8,0.9,0,0.3,348.8605,12.2826351432665,11
"2993","RGI",526,0.8,0.9,0,0.4,310.4925,14.0476217673217,11
"2994","RGI",526,0.8,0.9,0,0.5,271.54,16.0032499949554,11
"2995","RGI",526,0.8,0.9,0.1,0,452.8584,8.91267036354991,11
"2996","RGI",526,0.8,0.9,0.1,0.1,415.9916,9.31729631604921,11
"2997","RGI",526,0.8,0.9,0.1,0.2,378.8712,10.2497471330579,11
"2998","RGI",526,0.8,0.9,0.1,0.3,341.3713,11.5688469664013,11
"2999","RGI",526,0.8,0.9,0.1,0.4,303.7466,12.9832447756518,11
"3000","RGI",526,0.8,0.9,0.1,0.5,265.6546,14.9033858545967,11
"3001","RGI",526,0.8,0.9,0.2,0,441.6393,11.5693379442407,11
"3002","RGI",526,0.8,0.9,0.2,0.1,405.4792,10.5344987980678,11
"3003","RGI",526,0.8,0.9,0.2,0.2,369.2868,10.4993032767384,11
"3004","RGI",526,0.8,0.9,0.2,0.3,332.6686,11.1684487492555,11
"3005","RGI",526,0.8,0.9,0.2,0.4,295.8272,12.0752193045147,11
"3006","RGI",526,0.8,0.9,0.2,0.5,258.5324,13.5372107853717,11
"3007","RGI",526,0.8,0.9,0.3,0,428.2736,14.5035505424649,11
"3008","RGI",526,0.8,0.9,0.3,0.1,393.1302,12.7627871890776,11
"3009","RGI",526,0.8,0.9,0.3,0.2,358.066,11.7100963546703,11
"3010","RGI",526,0.8,0.9,0.3,0.3,322.441,11.2907513969049,11
"3011","RGI",526,0.8,0.9,0.3,0.4,286.7853,11.4365853058658,11
"3012","RGI",526,0.8,0.9,0.3,0.5,250.3787,12.4237563273805,11
"3013","RGI",526,0.8,0.9,0.4,0,412.2892,18.4050655528254,11
"3014","RGI",526,0.8,0.9,0.4,0.1,378.4924,15.8808111334474,11
"3015","RGI",526,0.8,0.9,0.4,0.2,344.6879,13.8732671113921,11
"3016","RGI",526,0.8,0.9,0.4,0.3,310.2804,12.2084429985172,11
"3017","RGI",526,0.8,0.9,0.4,0.4,276.0596,11.3715337144073,11
"3018","RGI",526,0.8,0.9,0.4,0.5,240.9831,11.5394250386673,11
"3019","RGI",526,0.8,0.9,0.5,0,392.5079,23.2875324692603,11
"3020","RGI",526,0.8,0.9,0.5,0.1,360.0631,20.1365803098902,11
"3021","RGI",526,0.8,0.9,0.5,0.2,327.9998,17.1338774635426,11
"3022","RGI",526,0.8,0.9,0.5,0.3,295.5595,14.628501599819,11
"3023","RGI",526,0.8,0.9,0.5,0.4,262.8532,12.7113888973932,11
"3024","RGI",526,0.8,0.9,0.5,0.5,229.5494,11.4435508093211,11
